Sample	Celltype	Chromosome	Strand	Start	End	EF
FS185_nucl	CD4T	chr3	-	10000000	15000000	1.5922839066470469
FS185_nucl	CD4T	chr3	-	35000000	40000000	1.094873853224092
FS185_nucl	CD4T	chr3	-	40000000	45000000	1.200644956538169
FS185_nucl	CD4T	chr3	-	45000000	50000000	1.6065772989867864
FS185_nucl	CD4T	chr3	-	50000000	55000000	1.5446392655145789
FS185_nucl	CD4T	chr3	-	55000000	60000000	1.0567581403181185
FS185_nucl	CD4T	chr3	-	120000000	125000000	1.0929680675787936
FS185_nucl	CD4T	chr3	-	125000000	130000000	1.5503566224504763
FS185_nucl	CD4T	chr3	-	130000000	135000000	1.0291242484612877
FS185_nucl	CD4T	chr3	-	135000000	140000000	1.1472829584698059
FS185_nucl	CD4T	chr3	-	140000000	145000000	1.0186424274121448
FS185_nucl	CD4T	chr3	-	180000000	185000000	1.1310837804847667
FS185_nucl	CD4T	chr3	-	185000000	190000000	1.1177432809676762
FS185_nucl	CD4T	chr3	-	190000000	195000000	1.0224539987027421
FS185_nucl	CD4T	chr3	-	195000000	198295559	1.2823003160953472
FS185_nucl	CD4T	chr4	+	0	5000000	1.8157292655183082
FS185_nucl	CD4T	chr4	+	5000000	10000000	1.5470851664227365
FS185_nucl	CD4T	chr4	-	0	5000000	1.9000682883627789
FS185_nucl	CD4T	chr4	-	5000000	10000000	1.5370161229333839
FS185_nucl	CD4T	chr4	-	150000000	155000000	1.0462763192689757
FS185_nucl	CD4T	chr5	+	0	5000000	1.4413422763532024
FS185_nucl	CD4T	chr5	+	10000000	15000000	1.0193233547243412
FS185_nucl	CD4T	chr5	+	75000000	80000000	1.016465438776516
FS185_nucl	CD4T	chr5	+	130000000	135000000	1.3403625795300447
FS185_nucl	CD4T	chr5	+	135000000	140000000	1.3517942433213457
FS185_nucl	CD4T	chr5	+	140000000	145000000	1.1498348496750277
FS185_nucl	CD4T	chr5	+	150000000	155000000	1.250814546498186
FS185_nucl	CD4T	chr5	+	155000000	160000000	1.0755290350315714
FS185_nucl	CD4T	chr5	+	170000000	175000000	1.4032367303822004
FS185_nucl	CD4T	chr5	+	175000000	180000000	1.5709011326546143
FS185_nucl	CD4T	chr5	+	180000000	181538259	1.0598104973185316
FS185_nucl	CD4T	chr5	-	0	5000000	1.4626904827667357
FS185_nucl	CD4T	chr5	-	55000000	60000000	1.0033961422497555
FS185_nucl	CD4T	chr5	-	75000000	80000000	1.0033961422497555
FS185_nucl	CD4T	chr5	-	130000000	135000000	1.2359019909761944
FS185_nucl	CD4T	chr5	-	135000000	140000000	1.4140929488116203
FS185_nucl	CD4T	chr5	-	140000000	145000000	1.1387069230659619
FS185_nucl	CD4T	chr5	-	145000000	150000000	1.0596168187860666
FS185_nucl	CD4T	chr5	-	150000000	155000000	1.2778292751727647
FS185_nucl	CD4T	chr5	-	155000000	160000000	1.0405589623330798
FS185_nucl	CD4T	chr5	-	170000000	175000000	1.3855061641321407
FS185_nucl	CD4T	chr5	-	175000000	180000000	1.4969946243821115
FS185_nucl	CD4T	chr5	-	180000000	181538259	1.0410354087444045
FS185_nucl	CD4T	chr6	+	0	5000000	1.2317617735126851
FS185_nucl	CD4T	chr6	+	5000000	10000000	1.0564762620460697
FS185_nucl	CD4T	chr6	+	10000000	15000000	1.218424832422834
FS185_nucl	CD4T	chr6	+	15000000	20000000	1.0345655731127426
FS185_nucl	CD4T	chr6	+	25000000	30000000	1.00789169093304
FS185_nucl	CD4T	chr6	+	30000000	35000000	1.6594965270371964
FS185_nucl	CD4T	chr6	+	35000000	40000000	1.492784763414058
FS185_nucl	CD4T	chr6	+	40000000	45000000	1.6490175018951714
FS185_nucl	CD4T	chr6	+	105000000	110000000	1.1212556901967754
FS185_nucl	CD4T	chr6	+	135000000	140000000	1.0231339093214415
FS185_nucl	CD4T	chr6	+	150000000	155000000	1.0212286320228914
FS185_nucl	CD4T	chr6	+	155000000	160000000	1.1669823453619794
FS185_nucl	CD4T	chr6	+	165000000	170000000	1.2527198237967372
FS185_nucl	CD4T	chr6	+	170000000	170805979	1.1960176508126843
FS185_nucl	CD4T	chr6	-	0	5000000	1.245430919202688
FS185_nucl	CD4T	chr6	-	5000000	10000000	1.0367473910424825
FS185_nucl	CD4T	chr6	-	10000000	15000000	1.1892102426663769
FS185_nucl	CD4T	chr6	-	15000000	20000000	1.0481821049142745
FS185_nucl	CD4T	chr6	-	25000000	30000000	1.0672399613672614
FS185_nucl	CD4T	chr6	-	30000000	35000000	1.6608921898777982
FS185_nucl	CD4T	chr6	-	35000000	40000000	1.490324374623568
FS185_nucl	CD4T	chr6	-	40000000	45000000	1.6761384750401878
FS185_nucl	CD4T	chr6	-	105000000	110000000	1.0882036034655467
FS185_nucl	CD4T	chr6	-	135000000	140000000	1.0119721776535995
FS185_nucl	CD4T	chr6	-	150000000	155000000	1.0405589623330798
FS185_nucl	CD4T	chr6	-	155000000	160000000	1.2311375268629479
FS185_nucl	CD4T	chr6	-	160000000	165000000	1.05389946185017
FS185_nucl	CD4T	chr6	-	165000000	170000000	1.2044565278287664
FS185_nucl	CD4T	chr6	-	170000000	170805979	1.0301647013276054
FS185_nucl	CD4T	chr7	+	0	5000000	1.9786304745443446
FS185_nucl	CD4T	chr7	+	5000000	10000000	1.1412611018315515
FS185_nucl	CD4T	chr7	+	25000000	30000000	1.0869606988228724
FS185_nucl	CD4T	chr7	+	30000000	35000000	1.0202759933736163
FS185_nucl	CD4T	chr7	+	35000000	40000000	1.0117022455301405
FS185_nucl	CD4T	chr7	+	40000000	45000000	1.1517401269735774
FS185_nucl	CD4T	chr7	+	45000000	50000000	1.0812448669272219
FS185_nucl	CD4T	chr7	+	65000000	70000000	1.1307820766895262
FS185_nucl	CD4T	chr7	+	70000000	75000000	1.2336670508112346
FS185_nucl	CD4T	chr7	+	95000000	100000000	1.074576396382296
FS185_nucl	CD4T	chr7	+	100000000	105000000	1.3641785457619204
FS185_nucl	CD4T	chr7	+	125000000	130000000	1.0450445982547685
FS185_nucl	CD4T	chr7	+	130000000	135000000	1.1545980429214033
FS185_nucl	CD4T	chr7	+	135000000	140000000	1.1364979085851767
FS185_nucl	CD4T	chr7	+	140000000	145000000	1.0183707160750661
FS185_nucl	CD4T	chr7	+	150000000	155000000	1.2889200924691893
FS185_nucl	CD4T	chr7	+	155000000	159345973	1.5348930259482816
FS185_nucl	CD4T	chr7	-	0	5000000	1.9477129294952458
FS185_nucl	CD4T	chr7	-	5000000	10000000	1.1291779948394676
FS185_nucl	CD4T	chr7	-	25000000	30000000	1.0939209604014428
FS185_nucl	CD4T	chr7	-	30000000	35000000	1.0024432494271058
FS185_nucl	CD4T	chr7	-	35000000	40000000	1.0405589623330798
FS185_nucl	CD4T	chr7	-	40000000	45000000	1.1892102426663769
FS185_nucl	CD4T	chr7	-	45000000	50000000	1.066287068544612
FS185_nucl	CD4T	chr7	-	65000000	70000000	1.1015441029826376
FS185_nucl	CD4T	chr7	-	70000000	75000000	1.234949098153544
FS185_nucl	CD4T	chr7	-	95000000	100000000	1.09773253169204
FS185_nucl	CD4T	chr7	-	100000000	105000000	1.3855061641321382
FS185_nucl	CD4T	chr7	-	125000000	130000000	1.021501105880093
FS185_nucl	CD4T	chr7	-	130000000	135000000	1.2387606694441426
FS185_nucl	CD4T	chr7	-	135000000	140000000	1.0462763192689757
FS185_nucl	CD4T	chr7	-	140000000	145000000	1.0500878905595732
FS185_nucl	CD4T	chr7	-	145000000	150000000	1.0005374637818074
FS185_nucl	CD4T	chr7	-	150000000	155000000	1.2339962053308946
FS185_nucl	CD4T	chr7	-	155000000	159345973	1.4104765613591608
FS185_nucl	CD4T	chr8	+	20000000	25000000	1.4642056039358045
FS185_nucl	CD4T	chr8	+	25000000	30000000	1.2422407986547113
FS185_nucl	CD4T	chr8	+	35000000	40000000	1.0298023798663671
FS185_nucl	CD4T	chr8	+	100000000	105000000	1.0136075228286905
FS185_nucl	CD4T	chr8	+	120000000	125000000	1.0374234890605678
FS185_nucl	CD4T	chr8	+	125000000	130000000	1.115539858301125
FS185_nucl	CD4T	chr8	+	130000000	135000000	1.1774613705040053
FS185_nucl	CD4T	chr8	+	140000000	145000000	2.1215262719356067
FS185_nucl	CD4T	chr8	-	20000000	25000000	1.380741700018894
FS185_nucl	CD4T	chr8	-	25000000	30000000	1.24257224073474
FS185_nucl	CD4T	chr8	-	35000000	40000000	1.0291242484612877
FS185_nucl	CD4T	chr8	-	40000000	45000000	1.0072077135403528
FS185_nucl	CD4T	chr8	-	95000000	100000000	1.0691457470125598
FS185_nucl	CD4T	chr8	-	100000000	105000000	1.1034498886279362
FS185_nucl	CD4T	chr8	-	120000000	125000000	1.0396060695104303
FS185_nucl	CD4T	chr8	-	125000000	130000000	1.1034498886279362
FS185_nucl	CD4T	chr8	-	130000000	135000000	1.1768226359719356
FS185_nucl	CD4T	chr8	-	140000000	145000000	2.106846030877683
FS185_nucl	CD4T	chr9	+	30000000	35000000	1.0126548841794156
FS185_nucl	CD4T	chr9	+	35000000	40000000	1.0964870853156232
FS185_nucl	CD4T	chr9	+	85000000	90000000	1.2346196894605106
FS185_nucl	CD4T	chr9	+	90000000	95000000	1.3051149495068668
FS185_nucl	CD4T	chr9	+	95000000	100000000	1.282251621924265
FS185_nucl	CD4T	chr9	+	105000000	110000000	1.0650500098895452
FS185_nucl	CD4T	chr9	+	110000000	115000000	1.2422407986547106
FS185_nucl	CD4T	chr9	+	120000000	125000000	1.3613206298140965
FS185_nucl	CD4T	chr9	+	125000000	130000000	1.8843192482661137
FS185_nucl	CD4T	chr9	+	130000000	135000000	1.9214721555878431
FS185_nucl	CD4T	chr9	+	135000000	138394717	2.183634611739076
FS185_nucl	CD4T	chr9	-	30000000	35000000	1.0205482130574435
FS185_nucl	CD4T	chr9	-	35000000	40000000	1.0872507106428975
FS185_nucl	CD4T	chr9	-	85000000	90000000	1.1320366733074165
FS185_nucl	CD4T	chr9	-	90000000	95000000	1.2216085986364535
FS185_nucl	CD4T	chr9	-	95000000	100000000	1.233996205330896
FS185_nucl	CD4T	chr9	-	105000000	110000000	1.0929680675787936
FS185_nucl	CD4T	chr9	-	110000000	115000000	1.232090419685597
FS185_nucl	CD4T	chr9	-	120000000	125000000	1.395035092358634
FS185_nucl	CD4T	chr9	-	125000000	130000000	1.9153145735251687
FS185_nucl	CD4T	chr9	-	130000000	135000000	2.002027820386258
FS185_nucl	CD4T	chr9	-	135000000	138394717	2.1294031150553496
FS186_nucl	CD4T	chr1	+	0	5000000	1.0262790089847187
FS186_nucl	CD4T	chr1	+	5000000	10000000	1.4180060414320088
FS186_nucl	CD4T	chr1	+	10000000	15000000	1.227869528606716
FS186_nucl	CD4T	chr1	+	15000000	20000000	1.435568851853623
FS186_nucl	CD4T	chr1	+	20000000	25000000	1.499711289915167
FS186_nucl	CD4T	chr1	+	25000000	30000000	1.5676717302422787
FS186_nucl	CD4T	chr1	+	30000000	35000000	1.415715240072668
FS186_nucl	CD4T	chr1	+	35000000	40000000	1.468403671337509
FS186_nucl	CD4T	chr1	+	40000000	45000000	1.3477547997455568
FS186_nucl	CD4T	chr1	+	45000000	50000000	1.170599494623195
FS186_nucl	CD4T	chr1	+	50000000	55000000	1.3592088065422607
FS186_nucl	CD4T	chr1	+	55000000	60000000	1.072095036171537
FS186_nucl	CD4T	chr1	+	60000000	65000000	1.0812582416089003
FS186_nucl	CD4T	chr1	+	85000000	90000000	1.0186430044535828
FS186_nucl	CD4T	chr1	+	90000000	95000000	1.1576182869202634
FS186_nucl	CD4T	chr1	+	110000000	115000000	1.1576182869202634
FS186_nucl	CD4T	chr1	+	115000000	120000000	1.1240198669832637
FS186_nucl	CD4T	chr1	+	150000000	155000000	1.4821484794935527
FS186_nucl	CD4T	chr1	+	155000000	160000000	1.2019071132008532
FS186_nucl	CD4T	chr1	+	160000000	165000000	1.0713314357184232
FS186_nucl	CD4T	chr1	+	165000000	170000000	1.0942394493118321
FS186_nucl	CD4T	chr1	+	170000000	175000000	1.1591454878264906
FS186_nucl	CD4T	chr1	+	175000000	180000000	1.0461326207656734
FS186_nucl	CD4T	chr1	+	180000000	185000000	1.1072206570147638
FS186_nucl	CD4T	chr1	+	200000000	205000000	1.3531000029173526
FS186_nucl	CD4T	chr1	+	205000000	210000000	1.1560910860140354
FS186_nucl	CD4T	chr1	+	210000000	215000000	1.1079842574678773
FS186_nucl	CD4T	chr1	+	220000000	225000000	1.0629318307341733
FS186_nucl	CD4T	chr1	+	225000000	230000000	1.2538319440125805
FS186_nucl	CD4T	chr1	+	230000000	235000000	1.0850762438744685
FS186_nucl	CD4T	chr1	+	235000000	240000000	1.0430782189532182
FS186_nucl	CD4T	chr1	+	245000000	248956422	1.041470440667673
FS186_nucl	CD4T	chr1	-	0	5000000	1.0832708212773476
FS186_nucl	CD4T	chr1	-	5000000	10000000	1.3668575528151183
FS186_nucl	CD4T	chr1	-	10000000	15000000	1.2555573839857777
FS186_nucl	CD4T	chr1	-	15000000	20000000	1.422507637229788
FS186_nucl	CD4T	chr1	-	20000000	25000000	1.4225076372297882
FS186_nucl	CD4T	chr1	-	25000000	30000000	1.5284714965947057
FS186_nucl	CD4T	chr1	-	30000000	35000000	1.3195930975588224
FS186_nucl	CD4T	chr1	-	35000000	40000000	1.4156466679183903
FS186_nucl	CD4T	chr1	-	40000000	45000000	1.3676198827386072
FS186_nucl	CD4T	chr1	-	45000000	50000000	1.17627507194296
FS186_nucl	CD4T	chr1	-	50000000	55000000	1.3035841691655627
FS186_nucl	CD4T	chr1	-	60000000	65000000	1.064212573190132
FS186_nucl	CD4T	chr1	-	65000000	70000000	1.0032261793110413
FS186_nucl	CD4T	chr1	-	90000000	95000000	1.1160510079873591
FS186_nucl	CD4T	chr1	-	110000000	115000000	1.2128669082704155
FS186_nucl	CD4T	chr1	-	115000000	120000000	1.043629665255939
FS186_nucl	CD4T	chr1	-	150000000	155000000	1.491879660267251
FS186_nucl	CD4T	chr1	-	155000000	160000000	1.2669923328381067
FS186_nucl	CD4T	chr1	-	160000000	165000000	1.0901317905887453
FS186_nucl	CD4T	chr1	-	165000000	170000000	1.099279749670609
FS186_nucl	CD4T	chr1	-	170000000	175000000	1.10995236859945
FS186_nucl	CD4T	chr1	-	175000000	180000000	1.058113933802223
FS186_nucl	CD4T	chr1	-	180000000	185000000	1.1869476908718017
FS186_nucl	CD4T	chr1	-	200000000	205000000	1.3447499850339482
FS186_nucl	CD4T	chr1	-	205000000	210000000	1.1274859568396882
FS186_nucl	CD4T	chr1	-	210000000	215000000	1.1602661435496997
FS186_nucl	CD4T	chr1	-	220000000	225000000	1.1213873174517794
FS186_nucl	CD4T	chr1	-	225000000	230000000	1.242597775286472
FS186_nucl	CD4T	chr1	-	230000000	235000000	1.141207895462484
FS186_nucl	CD4T	chr1	-	235000000	240000000	1.1366339159215513
FS186_nucl	CD4T	chr1	-	240000000	245000000	1.0543022841847796
FS186_nucl	CD4T	chr1	-	245000000	248956422	1.0227192268002847
FS186_nucl	CD4T	chr10	+	0	5000000	1.108747857920991
FS186_nucl	CD4T	chr10	+	5000000	10000000	1.1751810973418766
FS186_nucl	CD4T	chr10	+	10000000	15000000	1.2813215603246704
FS186_nucl	CD4T	chr10	+	15000000	20000000	1.0216974062660371
FS186_nucl	CD4T	chr10	+	20000000	25000000	1.1041662552023093
FS186_nucl	CD4T	chr10	+	25000000	30000000	1.1316558715144
FS186_nucl	CD4T	chr10	+	30000000	35000000	1.1599090882796044
FS186_nucl	CD4T	chr10	+	65000000	70000000	1.1774718987012165
FS186_nucl	CD4T	chr10	+	70000000	75000000	1.3729536146983063
FS186_nucl	CD4T	chr10	+	75000000	80000000	1.0713314357184232
FS186_nucl	CD4T	chr10	+	80000000	85000000	1.0079525981099917
FS186_nucl	CD4T	chr10	+	90000000	95000000	1.154563885107809
FS186_nucl	CD4T	chr10	+	95000000	100000000	1.2187063231693536
FS186_nucl	CD4T	chr10	+	100000000	105000000	1.4050248337290776
FS186_nucl	CD4T	chr10	+	110000000	115000000	1.0827854425151275
FS186_nucl	CD4T	chr10	+	115000000	120000000	1.0850762438744685
FS186_nucl	CD4T	chr10	+	120000000	125000000	1.2164155218100128
FS186_nucl	CD4T	chr10	+	125000000	130000000	1.1110386592803319
FS186_nucl	CD4T	chr10	+	130000000	133797422	1.004243889949396
FS186_nucl	CD4T	chr10	-	5000000	10000000	1.1168133379108478
FS186_nucl	CD4T	chr10	-	10000000	15000000	1.2784272816904372
FS186_nucl	CD4T	chr10	-	15000000	20000000	1.0931811102826996
FS186_nucl	CD4T	chr10	-	20000000	25000000	1.0550646141082685
FS186_nucl	CD4T	chr10	-	25000000	30000000	1.1686517727080747
FS186_nucl	CD4T	chr10	-	30000000	35000000	1.1579791537792339
FS186_nucl	CD4T	chr10	-	60000000	65000000	1.0352440360975639
FS186_nucl	CD4T	chr10	-	65000000	70000000	1.095468100053165
FS186_nucl	CD4T	chr10	-	70000000	75000000	1.3638082331211638
FS186_nucl	CD4T	chr10	-	75000000	80000000	1.090894120512234
FS186_nucl	CD4T	chr10	-	90000000	95000000	1.0779345118129275
FS186_nucl	CD4T	chr10	-	95000000	100000000	1.2296381665871652
FS186_nucl	CD4T	chr10	-	100000000	105000000	1.5162742178188886
FS186_nucl	CD4T	chr10	-	110000000	115000000	1.141207895462484
FS186_nucl	CD4T	chr10	-	115000000	120000000	1.1191003276813127
FS186_nucl	CD4T	chr10	-	120000000	125000000	1.198382639724131
FS186_nucl	CD4T	chr10	-	125000000	130000000	1.10995236859945
FS186_nucl	CD4T	chr10	-	130000000	133797422	1.0464895289626948
FS186_nucl	CD4T	chr11	+	0	5000000	1.1988527113883989
FS186_nucl	CD4T	chr11	+	5000000	10000000	1.170599494623195
FS186_nucl	CD4T	chr11	+	10000000	15000000	1.1576182869202634
FS186_nucl	CD4T	chr11	+	15000000	20000000	1.0911850474993776
FS186_nucl	CD4T	chr11	+	30000000	35000000	1.0797310407026732
FS186_nucl	CD4T	chr11	+	45000000	50000000	1.276739957605987
FS186_nucl	CD4T	chr11	+	60000000	65000000	1.511165296711871
FS186_nucl	CD4T	chr11	+	65000000	70000000	1.5394185134770744
FS186_nucl	CD4T	chr11	+	70000000	75000000	1.214888320903785
FS186_nucl	CD4T	chr11	+	75000000	80000000	1.221760724981808
FS186_nucl	CD4T	chr11	+	110000000	115000000	1.1056934561085368
FS186_nucl	CD4T	chr11	+	115000000	120000000	1.2874303639495792
FS186_nucl	CD4T	chr11	+	120000000	125000000	1.204961515013308
FS186_nucl	CD4T	chr11	+	125000000	130000000	1.169072293716968
FS186_nucl	CD4T	chr11	+	130000000	135000000	1.0438418194063326
FS186_nucl	CD4T	chr11	-	0	5000000	1.1717010924020288
FS186_nucl	CD4T	chr11	-	5000000	10000000	1.0977550898236315
FS186_nucl	CD4T	chr11	-	10000000	15000000	1.1191003276813136
FS186_nucl	CD4T	chr11	-	15000000	20000000	1.0550646141082685
FS186_nucl	CD4T	chr11	-	30000000	35000000	1.1053783890585183
FS186_nucl	CD4T	chr11	-	45000000	50000000	1.2182032177348336
FS186_nucl	CD4T	chr11	-	55000000	60000000	1.0756475220424613
FS186_nucl	CD4T	chr11	-	60000000	65000000	1.4278439466942079
FS186_nucl	CD4T	chr11	-	65000000	70000000	1.497215969731672
FS186_nucl	CD4T	chr11	-	70000000	75000000	1.2479340847508926
FS186_nucl	CD4T	chr11	-	75000000	80000000	1.2349744760515853
FS186_nucl	CD4T	chr11	-	105000000	110000000	1.0047508391580187
FS186_nucl	CD4T	chr11	-	110000000	115000000	1.1373962458450406
FS186_nucl	CD4T	chr11	-	115000000	120000000	1.3051088290125388
FS186_nucl	CD4T	chr11	-	120000000	125000000	1.2525080642918238
FS186_nucl	CD4T	chr11	-	125000000	130000000	1.1419702253859727
FS186_nucl	CD4T	chr11	-	130000000	135000000	1.0985174197471204
FS186_nucl	CD4T	chr12	+	0	5000000	1.2446687385752173
FS186_nucl	CD4T	chr12	+	5000000	10000000	1.2691039530748522
FS186_nucl	CD4T	chr12	+	10000000	15000000	1.1056934561085365
FS186_nucl	CD4T	chr12	+	30000000	35000000	1.118674663811468
FS186_nucl	CD4T	chr12	+	45000000	50000000	1.307283975730533
FS186_nucl	CD4T	chr12	+	50000000	55000000	1.4363324523067365
FS186_nucl	CD4T	chr12	+	55000000	60000000	1.212597519544443
FS186_nucl	CD4T	chr12	+	65000000	70000000	1.1064570565616503
FS186_nucl	CD4T	chr12	+	90000000	95000000	1.034678613968969
FS186_nucl	CD4T	chr12	+	95000000	100000000	1.1347102733268546
FS186_nucl	CD4T	chr12	+	100000000	105000000	1.0736222370777642
FS186_nucl	CD4T	chr12	+	105000000	110000000	1.3095747770898756
FS186_nucl	CD4T	chr12	+	110000000	115000000	1.4531316622752357
FS186_nucl	CD4T	chr12	+	115000000	120000000	1.2477231403876714
FS186_nucl	CD4T	chr12	+	120000000	125000000	1.6608309855221406
FS186_nucl	CD4T	chr12	+	130000000	133275309	1.182807601458121
FS186_nucl	CD4T	chr12	-	0	5000000	1.2875752407723016
FS186_nucl	CD4T	chr12	-	5000000	10000000	1.1541675041617903
FS186_nucl	CD4T	chr12	-	10000000	15000000	1.180086721560404
FS186_nucl	CD4T	chr12	-	25000000	30000000	1.001701519464064
FS186_nucl	CD4T	chr12	-	30000000	35000000	1.0596385936492
FS186_nucl	CD4T	chr12	-	45000000	50000000	1.2380237957455393
FS186_nucl	CD4T	chr12	-	50000000	55000000	1.436229575852583
FS186_nucl	CD4T	chr12	-	55000000	60000000	1.228875836663675
FS186_nucl	CD4T	chr12	-	65000000	70000000	1.1213873174517786
FS186_nucl	CD4T	chr12	-	90000000	95000000	1.0253337470922117
FS186_nucl	CD4T	chr12	-	95000000	100000000	1.0733605322719955
FS186_nucl	CD4T	chr12	-	100000000	105000000	1.0886071307417684
FS186_nucl	CD4T	chr12	-	105000000	110000000	1.2227771972757675
FS186_nucl	CD4T	chr12	-	110000000	115000000	1.3760055118969814
FS186_nucl	CD4T	chr12	-	115000000	120000000	1.2258265169697222
FS186_nucl	CD4T	chr12	-	120000000	125000000	1.6412963252710224
FS186_nucl	CD4T	chr12	-	125000000	130000000	1.0199974376277914
FS186_nucl	CD4T	chr12	-	130000000	133275309	1.140056632946001
FS186_nucl	CD4T	chr13	+	20000000	25000000	1.128601469701945
FS186_nucl	CD4T	chr13	+	25000000	30000000	1.1431098783111044
FS186_nucl	CD4T	chr13	+	30000000	35000000	1.0560594266561503
FS186_nucl	CD4T	chr13	+	40000000	45000000	1.1041662552023095
FS186_nucl	CD4T	chr13	+	45000000	50000000	1.1744174968887628
FS186_nucl	CD4T	chr13	+	95000000	100000000	1.1683086932638542
FS186_nucl	CD4T	chr13	+	110000000	114364328	1.0824031439266035
FS186_nucl	CD4T	chr13	-	20000000	25000000	1.0863201409713024
FS186_nucl	CD4T	chr13	-	25000000	30000000	1.1503558545443475
FS186_nucl	CD4T	chr13	-	30000000	35000000	1.0657372330371093
FS186_nucl	CD4T	chr13	-	40000000	45000000	1.0466789849498934
FS186_nucl	CD4T	chr13	-	45000000	50000000	1.0443919951794274
FS186_nucl	CD4T	chr13	-	95000000	100000000	1.1602661435496997
FS186_nucl	CD4T	chr13	-	110000000	114364328	1.0701862137495424
FS186_nucl	CD4T	chr14	+	20000000	25000000	1.1767082982481032
FS186_nucl	CD4T	chr14	+	30000000	35000000	1.111038659280331
FS186_nucl	CD4T	chr14	+	35000000	40000000	1.026279008984719
FS186_nucl	CD4T	chr14	+	50000000	55000000	1.1140930610927866
FS186_nucl	CD4T	chr14	+	55000000	60000000	1.0896578465931506
FS186_nucl	CD4T	chr14	+	60000000	65000000	1.1652542914513988
FS186_nucl	CD4T	chr14	+	65000000	70000000	1.228633129059831
FS186_nucl	CD4T	chr14	+	70000000	75000000	1.3515728020111242
FS186_nucl	CD4T	chr14	+	75000000	80000000	1.078203839796446
FS186_nucl	CD4T	chr14	+	90000000	95000000	1.3454639983862153
FS186_nucl	CD4T	chr14	+	95000000	100000000	1.2095431177319902
FS186_nucl	CD4T	chr14	+	100000000	105000000	1.4034976328228501
FS186_nucl	CD4T	chr14	-	20000000	25000000	1.128248286763177
FS186_nucl	CD4T	chr14	-	30000000	35000000	1.0947057701296767
FS186_nucl	CD4T	chr14	-	35000000	40000000	1.094705770129677
FS186_nucl	CD4T	chr14	-	50000000	55000000	1.1335845962275974
FS186_nucl	CD4T	chr14	-	55000000	60000000	1.0649749031136206
FS186_nucl	CD4T	chr14	-	60000000	65000000	1.155692164008768
FS186_nucl	CD4T	chr14	-	65000000	70000000	1.291386890389744
FS186_nucl	CD4T	chr14	-	70000000	75000000	1.3058711589360272
FS186_nucl	CD4T	chr14	-	75000000	80000000	1.2334498162046081
FS186_nucl	CD4T	chr14	-	85000000	90000000	1.0078001588519732
FS186_nucl	CD4T	chr14	-	90000000	95000000	1.2723286423025284
FS186_nucl	CD4T	chr14	-	95000000	100000000	1.1534051742383018
