Sample	Celltype	Chromosome	Strand	Start	End	EF
FS186_nucl	CD4T	chr15	+	70000000	75000000	1.2423779372158763
FS186_nucl	CD4T	chr15	+	75000000	80000000	1.2507775422001264
FS186_nucl	CD4T	chr15	-	40000000	45000000	1.411835018300947
FS186_nucl	CD4T	chr15	-	65000000	70000000	1.3218800873292895
FS186_nucl	CD4T	chr15	-	70000000	75000000	1.270803982455551
FS186_nucl	CD4T	chr15	-	75000000	80000000	1.5643010029986686
FS186_nucl	CD4T	chr15	-	90000000	95000000	1.2342121461280964
FS186_nucl	CD4T	chr16	+	0	5000000	1.519564901696121
FS186_nucl	CD4T	chr16	+	10000000	15000000	1.2507775422001257
FS186_nucl	CD4T	chr16	+	20000000	25000000	1.2248151267942626
FS186_nucl	CD4T	chr16	+	25000000	30000000	1.2484867408407845
FS186_nucl	CD4T	chr16	+	55000000	60000000	1.2019071132008536
FS186_nucl	CD4T	chr16	+	65000000	70000000	1.3813532196825549
FS186_nucl	CD4T	chr16	+	80000000	85000000	1.2271059281536032
FS186_nucl	CD4T	chr16	+	85000000	90000000	1.3049931743711929
FS186_nucl	CD4T	chr16	-	0	5000000	1.5452427549114565
FS186_nucl	CD4T	chr16	-	10000000	15000000	1.3760055118969812
FS186_nucl	CD4T	chr16	-	20000000	25000000	1.27690262184346
FS186_nucl	CD4T	chr16	-	25000000	30000000	1.2243018571227444
FS186_nucl	CD4T	chr16	-	65000000	70000000	1.4469021947814231
FS186_nucl	CD4T	chr16	-	80000000	85000000	1.314256788094402
FS186_nucl	CD4T	chr16	-	85000000	90000000	1.3378890157225503
FS186_nucl	CD4T	chr17	+	0	5000000	1.472221673603076
FS186_nucl	CD4T	chr17	+	5000000	10000000	1.4500772604627818
FS186_nucl	CD4T	chr17	+	30000000	35000000	1.2553591449188075
FS186_nucl	CD4T	chr17	+	35000000	40000000	1.3049931743711922
FS186_nucl	CD4T	chr17	+	40000000	45000000	1.6005065497261648
FS186_nucl	CD4T	chr17	+	45000000	50000000	1.3141563798085558
FS186_nucl	CD4T	chr17	+	55000000	60000000	1.2965935693869433
FS186_nucl	CD4T	chr17	+	60000000	65000000	1.3294283888708291
FS186_nucl	CD4T	chr17	+	65000000	70000000	1.233214731778513
FS186_nucl	CD4T	chr17	+	75000000	80000000	1.6310505678507092
FS186_nucl	CD4T	chr17	+	80000000	83257441	1.4075972209838337
FS186_nucl	CD4T	chr17	-	0	5000000	1.4469021947814231
FS186_nucl	CD4T	chr17	-	5000000	10000000	1.4773953917209686
FS186_nucl	CD4T	chr17	-	15000000	20000000	1.231162826434141
FS186_nucl	CD4T	chr17	-	30000000	35000000	1.2235395271992564
FS186_nucl	CD4T	chr17	-	35000000	40000000	1.2951985400071861
FS186_nucl	CD4T	chr17	-	40000000	45000000	1.5383817856000586
FS186_nucl	CD4T	chr17	-	45000000	50000000	1.2898622305427667
FS186_nucl	CD4T	chr17	-	55000000	60000000	1.2936738801602101
FS186_nucl	CD4T	chr17	-	60000000	65000000	1.2959608699306755
FS186_nucl	CD4T	chr17	-	65000000	70000000	1.2837635911548575
FS186_nucl	CD4T	chr17	-	75000000	80000000	1.5620140132282063
FS186_nucl	CD4T	chr17	-	80000000	83257441	1.4007101311176993
FS186_nucl	CD4T	chr19	+	0	5000000	1.5913433442888
FS186_nucl	CD4T	chr19	+	5000000	10000000	1.673812193225072
FS186_nucl	CD4T	chr19	+	10000000	15000000	1.7463542362708657
FS186_nucl	CD4T	chr19	+	15000000	20000000	1.724973423583684
FS186_nucl	CD4T	chr19	+	30000000	35000000	1.2179427227162396
FS186_nucl	CD4T	chr19	+	35000000	40000000	1.4050248337290774
FS186_nucl	CD4T	chr19	+	40000000	45000000	1.4378596532129628
FS186_nucl	CD4T	chr19	+	45000000	50000000	1.8036242702543865
FS186_nucl	CD4T	chr19	+	50000000	55000000	1.3179743820741252
FS186_nucl	CD4T	chr19	+	55000000	58617616	1.4088985400815706
FS186_nucl	CD4T	chr19	-	0	5000000	1.5947941999382156
FS186_nucl	CD4T	chr19	-	5000000	10000000	1.5963188597851938
FS186_nucl	CD4T	chr19	-	10000000	15000000	1.7266772767017478
FS186_nucl	CD4T	chr19	-	15000000	20000000	1.6855114608333626
FS186_nucl	CD4T	chr19	-	30000000	35000000	1.2387861256690287
FS186_nucl	CD4T	chr19	-	35000000	40000000	1.4743460720270145
FS186_nucl	CD4T	chr19	-	40000000	45000000	1.4225076372297871
FS186_nucl	CD4T	chr19	-	45000000	50000000	1.7571704736412923
FS186_nucl	CD4T	chr19	-	50000000	55000000	1.2982478597011418
FS186_nucl	CD4T	chr19	-	55000000	58617616	1.3419741852928166
FS186_nucl	CD4T	chr2	+	25000000	30000000	1.402734032369737
FS186_nucl	CD4T	chr2	+	60000000	65000000	1.2446687385752164
FS186_nucl	CD4T	chr2	+	70000000	75000000	1.2943027680276022
FS186_nucl	CD4T	chr2	+	200000000	205000000	1.2416143367627628
FS186_nucl	CD4T	chr2	+	215000000	220000000	1.2263423277004895
FS186_nucl	CD4T	chr2	+	230000000	235000000	1.320265183433466
FS186_nucl	CD4T	chr2	+	235000000	240000000	1.2584135467312625
FS186_nucl	CD4T	chr2	-	25000000	30000000	1.3584719236567433
FS186_nucl	CD4T	chr2	-	70000000	75000000	1.2647053430676418
FS186_nucl	CD4T	chr2	-	200000000	205000000	1.263180683220665
FS186_nucl	CD4T	chr2	-	215000000	220000000	1.2441224351334481
FS186_nucl	CD4T	chr2	-	230000000	235000000	1.3721938622795382
FS186_nucl	CD4T	chr20	+	0	5000000	1.3210287838865797
FS186_nucl	CD4T	chr20	+	30000000	35000000	1.317974382074124
FS186_nucl	CD4T	chr20	+	35000000	40000000	1.329428388870829
FS186_nucl	CD4T	chr20	+	40000000	45000000	1.2836123616840116
FS186_nucl	CD4T	chr20	+	45000000	50000000	1.3492820006517834
FS186_nucl	CD4T	chr20	+	50000000	55000000	1.275976357152875
FS186_nucl	CD4T	chr20	+	55000000	60000000	1.219469923622467
FS186_nucl	CD4T	chr20	+	60000000	64444167	1.2313641601242298
FS186_nucl	CD4T	chr20	-	0	5000000	1.3546602740393008
FS186_nucl	CD4T	chr20	-	30000000	35000000	1.3180684377118448
FS186_nucl	CD4T	chr20	-	35000000	40000000	1.4171713277653668
FS186_nucl	CD4T	chr20	-	45000000	50000000	1.3660952228916292
FS186_nucl	CD4T	chr20	-	50000000	55000000	1.2647053430676416
FS186_nucl	CD4T	chr21	+	45000000	46709983	1.2351469155160242
FS186_nucl	CD4T	chr21	-	35000000	40000000	1.2174408878113465
FS186_nucl	CD4T	chr21	-	45000000	46709983	1.2774724914428557
FS186_nucl	CD4T	chr22	+	20000000	25000000	1.2362691335909666
FS186_nucl	CD4T	chr22	+	25000000	30000000	1.2629951494499445
FS186_nucl	CD4T	chr22	+	30000000	35000000	1.2507775422001255
FS186_nucl	CD4T	chr22	+	35000000	40000000	1.4577132649939188
FS186_nucl	CD4T	chr22	+	40000000	45000000	1.5287281071334846
FS186_nucl	CD4T	chr22	+	45000000	50000000	1.2225243254349212
FS186_nucl	CD4T	chr22	+	50000000	50818468	1.3602843805128253
FS186_nucl	CD4T	chr22	-	20000000	25000000	1.20981758857646
FS186_nucl	CD4T	chr22	-	25000000	30000000	1.287575240772301
FS186_nucl	CD4T	chr22	-	30000000	35000000	1.38210415128489
FS186_nucl	CD4T	chr22	-	35000000	40000000	1.5216105272833094
FS186_nucl	CD4T	chr22	-	40000000	45000000	1.565825662845649
FS186_nucl	CD4T	chr22	-	45000000	50000000	1.2342121461280973
FS186_nucl	CD4T	chr22	-	50000000	50818468	1.4702355111776533
FS186_nucl	CD4T	chr3	+	10000000	15000000	1.3775352174169877
FS186_nucl	CD4T	chr3	+	40000000	45000000	1.2133611199975585
FS186_nucl	CD4T	chr3	+	45000000	50000000	1.5493453193675522
FS186_nucl	CD4T	chr3	+	50000000	55000000	1.319501582980352
FS186_nucl	CD4T	chr3	+	195000000	198295559	1.2418794128547126
FS186_nucl	CD4T	chr3	-	10000000	15000000	1.3927767702137317
FS186_nucl	CD4T	chr3	-	45000000	50000000	1.5101755784309794
FS186_nucl	CD4T	chr3	-	50000000	55000000	1.4042117190660601
FS186_nucl	CD4T	chr3	-	125000000	130000000	1.234212146128097
FS186_nucl	CD4T	chr4	+	0	5000000	1.2469595399345579
FS186_nucl	CD4T	chr4	+	35000000	40000000	1.200379912294625
FS186_nucl	CD4T	chr4	-	0	5000000	1.3599965835037204
FS186_nucl	CD4T	chr5	+	130000000	135000000	1.3477547997455563
FS186_nucl	CD4T	chr5	+	170000000	175000000	1.300411571652512
FS186_nucl	CD4T	chr5	+	175000000	180000000	1.2591771471843747
FS186_nucl	CD4T	chr5	-	130000000	135000000	1.258606703679733
FS186_nucl	CD4T	chr5	-	135000000	140000000	1.2342121461280962
FS186_nucl	CD4T	chr5	-	170000000	175000000	1.2601313635267102
FS186_nucl	CD4T	chr6	+	0	5000000	1.216415521810013
FS186_nucl	CD4T	chr6	+	30000000	35000000	1.4225876441506913
FS186_nucl	CD4T	chr6	+	35000000	40000000	1.334009991589511
FS186_nucl	CD4T	chr6	+	40000000	45000000	1.3531000029173517
FS186_nucl	CD4T	chr6	-	30000000	35000000	1.4034493891425721
FS186_nucl	CD4T	chr6	-	35000000	40000000	1.3546602740392997
FS186_nucl	CD4T	chr6	-	40000000	45000000	1.3447499850339477
FS186_nucl	CD4T	chr7	+	0	5000000	1.386698422854351
FS186_nucl	CD4T	chr7	+	70000000	75000000	1.2370327340440794
FS186_nucl	CD4T	chr7	+	100000000	105000000	1.370662813338963
FS186_nucl	CD4T	chr7	-	0	5000000	1.3546602740393001
FS186_nucl	CD4T	chr7	-	70000000	75000000	1.279189611613925
FS186_nucl	CD4T	chr7	-	100000000	105000000	1.3256917369467307
FS186_nucl	CD4T	chr8	+	25000000	30000000	1.2828487612308987
FS186_nucl	CD4T	chr8	+	140000000	145000000	1.3828804205887835
FS186_nucl	CD4T	chr8	-	25000000	30000000	1.2441224351334492
FS186_nucl	CD4T	chr8	-	140000000	145000000	1.3432253251869712
FS186_nucl	CD4T	chr9	+	95000000	100000000	1.2156519213568993
FS186_nucl	CD4T	chr9	+	120000000	125000000	1.305756774824307
FS186_nucl	CD4T	chr9	+	125000000	130000000	1.5440001161957568
FS186_nucl	CD4T	chr9	+	130000000	135000000	1.4088428359946465
FS186_nucl	CD4T	chr9	+	135000000	138394717	1.2825619639377133
FS186_nucl	CD4T	chr9	-	110000000	115000000	1.2121045783469269
FS186_nucl	CD4T	chr9	-	120000000	125000000	1.317306107788358
FS186_nucl	CD4T	chr9	-	125000000	130000000	1.5383817856000583
FS186_nucl	CD4T	chr9	-	130000000	135000000	1.3790548315909366
FS186_nucl	CD4T	chr9	-	135000000	138394717	1.2959639904128122
FS187_nucl	CD4T	chr1	+	5000000	10000000	1.2772802971150239
FS187_nucl	CD4T	chr1	+	25000000	30000000	1.241560790252598
FS187_nucl	CD4T	chr1	+	40000000	45000000	1.2366339617198496
FS187_nucl	CD4T	chr1	+	50000000	55000000	1.2575729829840303
FS187_nucl	CD4T	chr1	+	150000000	155000000	1.2440242045189722
FS187_nucl	CD4T	chr1	-	25000000	30000000	1.2730751827872617
FS187_nucl	CD4T	chr1	-	35000000	40000000	1.2116925799527745
FS187_nucl	CD4T	chr1	-	50000000	55000000	1.219058492292913
FS187_nucl	CD4T	chr1	-	110000000	115000000	1.2546604019369156
FS187_nucl	CD4T	chr1	-	150000000	155000000	1.2546604019369156
FS187_nucl	CD4T	chr1	-	170000000	175000000	1.2030990155559462
FS187_nucl	CD4T	chr10	+	30000000	35000000	1.2304754260539141
FS187_nucl	CD4T	chr10	+	100000000	105000000	1.2058412833901722
FS187_nucl	CD4T	chr10	-	70000000	75000000	1.286579355410849
FS187_nucl	CD4T	chr10	-	100000000	105000000	1.3307748294516795
FS187_nucl	CD4T	chr11	+	65000000	70000000	1.2144632333224818
FS187_nucl	CD4T	chr11	-	60000000	65000000	1.2030990155559462
FS187_nucl	CD4T	chr12	+	45000000	50000000	1.2021461619906106
FS187_nucl	CD4T	chr12	+	50000000	55000000	1.2440242045189724
FS187_nucl	CD4T	chr12	+	120000000	125000000	1.325316875309321
FS187_nucl	CD4T	chr12	-	0	5000000	1.252205097823536
FS187_nucl	CD4T	chr12	-	50000000	55000000	1.2030990155559462
FS187_nucl	CD4T	chr12	-	65000000	70000000	1.2423838813700172
FS187_nucl	CD4T	chr12	-	110000000	115000000	1.2583433581069847
FS187_nucl	CD4T	chr12	-	120000000	125000000	1.3270918732816104
FS187_nucl	CD4T	chr13	+	30000000	35000000	1.2218534761216042
FS187_nucl	CD4T	chr14	+	70000000	75000000	1.207072990523359
FS187_nucl	CD4T	chr14	+	90000000	95000000	1.203377869123798
FS187_nucl	CD4T	chr14	-	70000000	75000000	1.2153755361228438
FS187_nucl	CD4T	chr14	-	90000000	95000000	1.2153755361228438
FS187_nucl	CD4T	chr15	+	70000000	75000000	1.2711217614490884
FS187_nucl	CD4T	chr15	-	75000000	80000000	1.4547676871773385
FS187_nucl	CD4T	chr15	-	90000000	95000000	1.2018713634992566
FS187_nucl	CD4T	chr16	+	0	5000000	1.2169266475888558
FS187_nucl	CD4T	chr16	+	80000000	85000000	1.2735851757154628
FS187_nucl	CD4T	chr16	-	0	5000000	1.2166031881795334
FS187_nucl	CD4T	chr17	+	5000000	10000000	1.2095364047897335
FS187_nucl	CD4T	chr17	-	60000000	65000000	1.2116925799527745
FS187_nucl	CD4T	chr17	-	65000000	70000000	1.2018713634992566
FS187_nucl	CD4T	chr17	-	75000000	80000000	1.2104649278960848
FS187_nucl	CD4T	chr19	+	0	5000000	1.2686583471827144
FS187_nucl	CD4T	chr19	+	5000000	10000000	1.2366339617198496
FS187_nucl	CD4T	chr19	+	10000000	15000000	1.3364022395080049
FS187_nucl	CD4T	chr19	+	15000000	20000000	1.2600363972504045
FS187_nucl	CD4T	chr19	+	35000000	40000000	1.2107681119229206
FS187_nucl	CD4T	chr19	+	45000000	50000000	1.3351705323748178
FS187_nucl	CD4T	chr19	-	5000000	10000000	1.2595710101636743
FS187_nucl	CD4T	chr19	-	10000000	15000000	1.3491896103020256
FS187_nucl	CD4T	chr19	-	15000000	20000000	1.2779857910140204
FS187_nucl	CD4T	chr19	-	35000000	40000000	1.2436115334267077
FS187_nucl	CD4T	chr19	-	45000000	50000000	1.3442790020752668
FS187_nucl	CD4T	chr2	+	25000000	30000000	1.229243718920727
FS187_nucl	CD4T	chr2	+	170000000	175000000	1.2107681119229206
FS187_nucl	CD4T	chr2	-	25000000	30000000	1.309904744487954
FS187_nucl	CD4T	chr2	-	200000000	205000000	1.2129202320094643
FS187_nucl	CD4T	chr2	-	230000000	235000000	1.2178308402362232
FS187_nucl	CD4T	chr20	+	35000000	40000000	1.2243168903879786
FS187_nucl	CD4T	chr20	-	40000000	45000000	1.200643711442567
FS187_nucl	CD4T	chr22	+	40000000	45000000	1.2538778615844692
FS187_nucl	CD4T	chr3	+	45000000	50000000	1.326548582442508
FS187_nucl	CD4T	chr5	+	130000000	135000000	1.2317071331871012
FS187_nucl	CD4T	chr5	-	130000000	135000000	1.2571157060502949
FS187_nucl	CD4T	chr6	+	35000000	40000000	1.2354022545866625
FS187_nucl	CD4T	chr6	+	150000000	155000000	1.2218534761216044
FS187_nucl	CD4T	chr6	-	160000000	165000000	1.3135877006580212
FS187_nucl	CD4T	chr8	+	25000000	30000000	1.2009144548574238
FS187_nucl	CD4T	chr8	+	35000000	40000000	1.2095364047897335
FS187_nucl	CD4T	chr9	+	125000000	130000000	1.2489510330517206
FS187_nucl	CD4T	chr9	-	125000000	130000000	1.2387009251999488
FS187_nucl	CD4T	chr9	-	130000000	135000000	1.2411562293133283
FS188_nucl	CD4T	chr1	+	0	5000000	1.543682658649851
FS188_nucl	CD4T	chr1	+	5000000	10000000	1.632931977244168
FS188_nucl	CD4T	chr1	+	10000000	15000000	1.2098240965007396
FS188_nucl	CD4T	chr1	+	15000000	20000000	1.5238494767400028
FS188_nucl	CD4T	chr1	+	20000000	25000000	1.358572960824601
FS188_nucl	CD4T	chr1	+	25000000	30000000	1.3122955363682887
FS188_nucl	CD4T	chr1	+	30000000	35000000	1.365184021461217
FS188_nucl	CD4T	chr1	+	35000000	40000000	1.3189065970049045
FS188_nucl	CD4T	chr1	+	40000000	45000000	1.2924623544584404
FS188_nucl	CD4T	chr1	+	45000000	50000000	1.2197406874556633
FS188_nucl	CD4T	chr1	+	150000000	155000000	1.3916282640076814
FS188_nucl	CD4T	chr1	+	155000000	160000000	1.262712581593668
FS188_nucl	CD4T	chr1	+	200000000	205000000	1.4015448549626055
FS188_nucl	CD4T	chr1	+	225000000	230000000	1.2759347028669001
FS188_nucl	CD4T	chr1	-	0	5000000	1.4320311973988251
FS188_nucl	CD4T	chr1	-	5000000	10000000	1.51490337317422
FS188_nucl	CD4T	chr1	-	10000000	15000000	1.3060654902202244
FS188_nucl	CD4T	chr1	-	15000000	20000000	1.5845160008255519
FS188_nucl	CD4T	chr1	-	20000000	25000000	1.5613117916084414
FS188_nucl	CD4T	chr1	-	25000000	30000000	1.5778862267635203
FS188_nucl	CD4T	chr1	-	30000000	35000000	1.4021972141196828
FS188_nucl	CD4T	chr1	-	35000000	40000000	1.4055121011506986
FS188_nucl	CD4T	chr1	-	40000000	45000000	1.3955674400576512
FS188_nucl	CD4T	chr1	-	50000000	55000000	1.2497124106929558
FS188_nucl	CD4T	chr1	-	110000000	115000000	1.2033039922587345
FS188_nucl	CD4T	chr1	-	150000000	155000000	1.3723632308405405
FS188_nucl	CD4T	chr1	-	155000000	160000000	1.3226399253753036
FS188_nucl	CD4T	chr1	-	180000000	185000000	1.2729166199100665
FS188_nucl	CD4T	chr1	-	200000000	205000000	1.3557887956854615
FS188_nucl	CD4T	chr1	-	225000000	230000000	1.2729166199100663
FS188_nucl	CD4T	chr1	-	230000000	235000000	1.229823088506861
FS188_nucl	CD4T	chr10	+	70000000	75000000	1.3585729608246009
FS188_nucl	CD4T	chr10	+	75000000	80000000	1.2032130358641233
FS188_nucl	CD4T	chr10	+	95000000	100000000	1.3321287182781367
FS188_nucl	CD4T	chr10	+	100000000	105000000	1.5007107645118465
FS188_nucl	CD4T	chr10	+	120000000	125000000	1.2230462177739716
FS188_nucl	CD4T	chr10	+	130000000	133797422	1.4343109956498996
FS188_nucl	CD4T	chr10	-	70000000	75000000	1.282861281003114
FS188_nucl	CD4T	chr10	-	95000000	100000000	1.2265082014758453
FS188_nucl	CD4T	chr10	-	100000000	105000000	1.5414224694223464
FS188_nucl	CD4T	chr10	-	115000000	120000000	1.2033039922587345
FS188_nucl	CD4T	chr10	-	130000000	133797422	1.3569997377760816
FS188_nucl	CD4T	chr11	+	0	5000000	1.5106273554667706
FS188_nucl	CD4T	chr11	+	60000000	65000000	1.6362375075624758
FS188_nucl	CD4T	chr11	+	65000000	70000000	1.7122647048835606
FS188_nucl	CD4T	chr11	+	70000000	75000000	1.2990734150950565
FS188_nucl	CD4T	chr11	+	75000000	80000000	1.2329628087288955
FS188_nucl	CD4T	chr11	+	115000000	120000000	1.543682658649851
FS188_nucl	CD4T	chr11	+	120000000	125000000	1.2296572784105877
FS188_nucl	CD4T	chr11	+	125000000	130000000	1.3089900060499804
FS188_nucl	CD4T	chr11	+	130000000	135000000	1.2164351571373555
FS188_nucl	CD4T	chr11	+	135000000	135086622	2.289624103558932
FS188_nucl	CD4T	chr11	-	0	5000000	1.4751247288020304
FS188_nucl	CD4T	chr11	-	5000000	10000000	1.216563540382798
FS188_nucl	CD4T	chr11	-	10000000	15000000	1.2629719588170192
FS188_nucl	CD4T	chr11	-	60000000	65000000	1.4618651806779672
FS188_nucl	CD4T	chr11	-	65000000	70000000	1.7270561431592313
FS188_nucl	CD4T	chr11	-	70000000	75000000	1.2894910550651455
FS188_nucl	CD4T	chr11	-	75000000	80000000	1.2397677495999084
FS188_nucl	CD4T	chr11	-	110000000	115000000	1.2231933144448295
FS188_nucl	CD4T	chr11	-	115000000	120000000	1.3591036827164773
FS188_nucl	CD4T	chr11	-	125000000	130000000	1.2696017328790508
FS188_nucl	CD4T	chr11	-	135000000	135086622	2.104763070650283
FS188_nucl	CD4T	chr12	+	0	5000000	1.266018111911976
FS188_nucl	CD4T	chr12	+	50000000	55000000	1.457738870373842
FS188_nucl	CD4T	chr12	+	55000000	60000000	1.266018111911976
FS188_nucl	CD4T	chr12	+	110000000	115000000	1.5602103102413911
FS188_nucl	CD4T	chr12	+	115000000	120000000	1.2131296268190475
FS188_nucl	CD4T	chr12	+	120000000	125000000	1.6990425836103284
FS188_nucl	CD4T	chr12	+	130000000	133275309	1.4907495037878993
FS188_nucl	CD4T	chr12	-	0	5000000	1.3524739086544457
FS188_nucl	CD4T	chr12	-	5000000	10000000	1.2364528625688926
FS188_nucl	CD4T	chr12	-	45000000	50000000	1.2530272977239716
FS188_nucl	CD4T	chr12	-	50000000	55000000	1.428716310367809
FS188_nucl	CD4T	chr12	-	65000000	70000000	1.2033039922587345
FS188_nucl	CD4T	chr12	-	110000000	115000000	1.3557887956854615
FS188_nucl	CD4T	chr12	-	115000000	120000000	1.2066188792897505
FS188_nucl	CD4T	chr12	-	120000000	125000000	1.6209797581667256
FS188_nucl	CD4T	chr12	-	130000000	133275309	1.364985793666347
FS188_nucl	CD4T	chr13	+	40000000	45000000	1.2098240965007394
FS188_nucl	CD4T	chr13	+	110000000	114364328	1.3815310043752265
FS188_nucl	CD4T	chr13	-	110000000	114364328	1.3252155989634025
FS188_nucl	CD4T	chr14	+	70000000	75000000	1.2957678847767482
FS188_nucl	CD4T	chr14	+	75000000	80000000	1.2428793996838197
FS188_nucl	CD4T	chr14	+	90000000	95000000	1.3321287182781367
FS188_nucl	CD4T	chr14	+	100000000	105000000	1.5403771283315428
FS188_nucl	CD4T	chr14	-	60000000	65000000	1.2696017328790508
FS188_nucl	CD4T	chr14	-	65000000	70000000	1.2331379755378769
FS188_nucl	CD4T	chr14	-	70000000	75000000	1.3524739086544457
FS188_nucl	CD4T	chr14	-	75000000	80000000	1.2132486533517821
FS188_nucl	CD4T	chr14	-	90000000	95000000	1.2397677495999084
FS188_nucl	CD4T	chr14	-	95000000	100000000	1.2331379755378769
FS188_nucl	CD4T	chr14	-	100000000	105000000	1.5845160008255519
FS188_nucl	CD4T	chr15	+	40000000	45000000	1.3883227336893733
FS188_nucl	CD4T	chr15	+	65000000	70000000	1.269323642230284
FS188_nucl	CD4T	chr15	+	75000000	80000000	1.3354342485964448
FS188_nucl	CD4T	chr15	+	80000000	85000000	1.2527959906387438
FS188_nucl	CD4T	chr15	+	90000000	95000000	1.2428793996838199
FS188_nucl	CD4T	chr15	-	40000000	45000000	1.3093803772512405
FS188_nucl	CD4T	chr15	-	60000000	65000000	1.2132486533517821
FS188_nucl	CD4T	chr15	-	65000000	70000000	1.2894910550651455
FS188_nucl	CD4T	chr15	-	70000000	75000000	1.2696017328790508
FS188_nucl	CD4T	chr15	-	75000000	80000000	1.398882327088667
FS188_nucl	CD4T	chr15	-	90000000	95000000	1.2265082014758453
FS188_nucl	CD4T	chr16	+	0	5000000	1.834569326660958
FS188_nucl	CD4T	chr16	+	20000000	25000000	1.2032130358641233
FS188_nucl	CD4T	chr16	+	25000000	30000000	1.2990734150950565
FS188_nucl	CD4T	chr16	+	55000000	60000000	1.272629172548592
FS188_nucl	CD4T	chr16	+	65000000	70000000	1.467655461328766
FS188_nucl	CD4T	chr16	+	70000000	75000000	1.2329628087288955
FS188_nucl	CD4T	chr16	+	80000000	85000000	1.3982393246442972
FS188_nucl	CD4T	chr16	+	85000000	90000000	1.7056536442469448
FS188_nucl	CD4T	chr16	-	0	5000000	1.7668347875314212
FS188_nucl	CD4T	chr16	-	10000000	15000000	1.2696017328790508
FS188_nucl	CD4T	chr16	-	20000000	25000000	1.2795463939720981
FS188_nucl	CD4T	chr16	-	25000000	30000000	1.2231933144448295
FS188_nucl	CD4T	chr16	-	55000000	60000000	1.2231933144448295
FS188_nucl	CD4T	chr16	-	65000000	70000000	1.4784396158330462
FS188_nucl	CD4T	chr16	-	80000000	85000000	1.2762315069410823
FS188_nucl	CD4T	chr16	-	85000000	90000000	1.6375541933218045
FS188_nucl	CD4T	chr17	+	0	5000000	1.6626817501089401
FS188_nucl	CD4T	chr17	+	5000000	10000000	1.4180725065541455
FS188_nucl	CD4T	chr17	+	30000000	35000000	1.2494904603204358
FS188_nucl	CD4T	chr17	+	35000000	40000000	1.2990734150950565
FS188_nucl	CD4T	chr17	+	40000000	45000000	1.4676554613287662
FS188_nucl	CD4T	chr17	+	45000000	50000000	1.282545763503516
FS188_nucl	CD4T	chr17	+	65000000	70000000	1.272629172548592
FS188_nucl	CD4T	chr17	+	70000000	75000000	1.262712581593668
FS188_nucl	CD4T	chr17	+	75000000	80000000	1.6858204623370967
FS188_nucl	CD4T	chr17	+	80000000	83257441	1.8390044023114023
FS188_nucl	CD4T	chr17	-	0	5000000	1.465180067708983
FS188_nucl	CD4T	chr17	-	5000000	10000000	1.4850693898950778
