Sample	Celltype	Chromosome	Strand	Start	End	Count	EF
FS186_nucl	CD4T	chr10	+	10000000.0	15000000	1678	1.2802546984111105
FS186_nucl	CD4T	chr10	+	70000000.0	75000000	1798	1.3718104575346701
FS186_nucl	CD4T	chr10	+	95000000.0	100000000	1596	1.2176915963433446
FS186_nucl	CD4T	chr10	+	100000000.0	105000000	1840	1.403854973227916
FS186_nucl	CD4T	chr10	+	120000000.0	125000000	1593	1.2154027023652556
FS186_nucl	CD4T	chr10	-	10000000.0	15000000	1677	1.2794917337517475
FS186_nucl	CD4T	chr10	-	70000000.0	75000000	1789	1.3649437756004033
FS186_nucl	CD4T	chr10	-	95000000.0	100000000	1613	1.2306619955525155
FS186_nucl	CD4T	chr10	-	100000000.0	105000000	1989	1.5175367074730028
FS186_nucl	CD4T	chr11	+	45000000.0	50000000	1672	1.2756769104549324
FS186_nucl	CD4T	chr11	+	60000000.0	65000000	1979	1.5099070608793728
FS186_nucl	CD4T	chr11	+	65000000.0	70000000	2016	1.5381367532758037
FS186_nucl	CD4T	chr11	+	70000000.0	75000000	1591	1.2138767730465296
FS186_nucl	CD4T	chr11	+	75000000.0	80000000	1600	1.2207434549807967
FS186_nucl	CD4T	chr11	+	115000000.0	120000000	1686	1.2863584156860144
FS186_nucl	CD4T	chr11	+	120000000.0	125000000	1578	1.2039582324748106
FS186_nucl	CD4T	chr11	-	45000000.0	50000000	1598	1.2192175256620708
FS186_nucl	CD4T	chr11	-	60000000.0	65000000	1873	1.429032806986895
FS186_nucl	CD4T	chr11	-	65000000.0	70000000	1964	1.4984625909889278
FS186_nucl	CD4T	chr11	-	70000000.0	75000000	1637	1.2489731473772274
FS186_nucl	CD4T	chr11	-	75000000.0	80000000	1620	1.2360027481680567
FS186_nucl	CD4T	chr11	-	115000000.0	120000000	1712	1.3061954968294522
FS186_nucl	CD4T	chr11	-	120000000.0	125000000	1643	1.2535509353334056
FS186_nucl	CD4T	chr12	+	0.0	5000000	1630	1.2436323947616865
FS186_nucl	CD4T	chr12	+	5000000.0	10000000	1662	1.2680472638613025
FS186_nucl	CD4T	chr12	+	45000000.0	50000000	1712	1.3061954968294522
FS186_nucl	CD4T	chr12	+	50000000.0	55000000	1881	1.4351365242617988
FS186_nucl	CD4T	chr12	+	55000000.0	60000000	1588	1.2115878790684407
FS186_nucl	CD4T	chr12	+	105000000.0	110000000	1715	1.3084843908075412
FS186_nucl	CD4T	chr12	+	110000000.0	115000000	1903	1.451921746767785
FS186_nucl	CD4T	chr12	+	115000000.0	120000000	1634	1.2466842533991385
FS186_nucl	CD4T	chr12	+	120000000.0	125000000	2175	1.6594481341145204
FS186_nucl	CD4T	chr12	-	0.0	5000000	1689	1.2886473096641036
FS186_nucl	CD4T	chr12	-	45000000.0	50000000	1624	1.2390546068055084
FS186_nucl	CD4T	chr12	-	50000000.0	55000000	1884	1.437425418239888
FS186_nucl	CD4T	chr12	-	55000000.0	60000000	1612	1.2298990308931526
FS186_nucl	CD4T	chr12	-	105000000.0	110000000	1604	1.2237953136182484
FS186_nucl	CD4T	chr12	-	110000000.0	115000000	1805	1.377151210150211
FS186_nucl	CD4T	chr12	-	115000000.0	120000000	1608	1.2268471722557006
FS186_nucl	CD4T	chr12	-	120000000.0	125000000	2153	1.6426629116085345
FS186_nucl	CD4T	chr14	+	65000000.0	70000000	1609	1.2276101369150636
FS186_nucl	CD4T	chr14	+	70000000.0	75000000	1770	1.350447447072506
FS186_nucl	CD4T	chr14	+	90000000.0	95000000	1762	1.3443437297976022
FS186_nucl	CD4T	chr14	+	95000000.0	100000000	1584	1.2085360204309887
FS186_nucl	CD4T	chr14	+	100000000.0	105000000	1838	1.40232904390919
FS186_nucl	CD4T	chr14	-	65000000.0	70000000	1694	1.2924621329609183
FS186_nucl	CD4T	chr14	-	70000000.0	75000000	1713	1.3069584614888152
FS186_nucl	CD4T	chr14	-	75000000.0	80000000	1618	1.2344768188493305
FS186_nucl	CD4T	chr14	-	90000000.0	95000000	1669	1.2733880164768434
FS186_nucl	CD4T	chr14	-	100000000.0	105000000	1932	1.474047721889312
FS186_nucl	CD4T	chr15	+	40000000.0	45000000	1844	1.4069068318653681
FS186_nucl	CD4T	chr15	+	60000000.0	65000000	1583	1.2077730557716255
FS186_nucl	CD4T	chr15	+	65000000.0	70000000	1681	1.2825435923891995
FS186_nucl	CD4T	chr15	+	70000000.0	75000000	1627	1.2413435007835976
FS186_nucl	CD4T	chr15	+	75000000.0	80000000	1638	1.2497361120365904
FS186_nucl	CD4T	chr15	-	40000000.0	45000000	1852	1.413010549140272
FS186_nucl	CD4T	chr15	-	65000000.0	70000000	1734	1.3229807193354384
FS186_nucl	CD4T	chr15	-	70000000.0	75000000	1667	1.2718620871581174
FS186_nucl	CD4T	chr15	-	75000000.0	80000000	2052	1.5656034810128716
FS186_nucl	CD4T	chr15	-	90000000.0	95000000	1619	1.2352397835086937
FS186_nucl	CD4T	chr16	+	0.0	5000000	1990	1.5182996721323658
FS186_nucl	CD4T	chr16	+	10000000.0	15000000	1638	1.2497361120365904
FS186_nucl	CD4T	chr16	+	20000000.0	25000000	1604	1.2237953136182484
FS186_nucl	CD4T	chr16	+	25000000.0	30000000	1635	1.2474472180585015
FS186_nucl	CD4T	chr16	+	55000000.0	60000000	1574	1.2009063738373587
FS186_nucl	CD4T	chr16	+	65000000.0	70000000	1809	1.3802030687876632
FS186_nucl	CD4T	chr16	+	80000000.0	85000000	1607	1.2260842075963376
FS186_nucl	CD4T	chr16	+	85000000.0	90000000	1709	1.3039066028513635
FS186_nucl	CD4T	chr16	-	0.0	5000000	2027	1.5465293645287965
FS186_nucl	CD4T	chr16	-	10000000.0	15000000	1805	1.377151210150211
FS186_nucl	CD4T	chr16	-	20000000.0	25000000	1675	1.2779658044330215
FS186_nucl	CD4T	chr16	-	25000000.0	30000000	1606	1.2253212429369746
FS186_nucl	CD4T	chr16	-	65000000.0	70000000	1898	1.44810692347097
FS186_nucl	CD4T	chr16	-	80000000.0	85000000	1724	1.3153510727418083
FS186_nucl	CD4T	chr16	-	85000000.0	90000000	1755	1.3390029771820613
FS186_nucl	CD4T	chr17	+	0.0	5000000	1928	1.4709958632518598
FS186_nucl	CD4T	chr17	+	5000000.0	10000000	1899	1.448869888130333
FS186_nucl	CD4T	chr17	+	30000000.0	35000000	1644	1.2543138999927685
FS186_nucl	CD4T	chr17	+	35000000.0	40000000	1709	1.3039066028513635
FS186_nucl	CD4T	chr17	+	40000000.0	45000000	2096	1.5991739260248434
FS186_nucl	CD4T	chr17	+	45000000.0	50000000	1721	1.3130621787637193
FS186_nucl	CD4T	chr17	+	55000000.0	60000000	1698	1.2955139915983704
FS186_nucl	CD4T	chr17	+	60000000.0	65000000	1741	1.3283214719509793
FS186_nucl	CD4T	chr17	+	65000000.0	70000000	1615	1.2321879248712415
FS186_nucl	CD4T	chr17	+	75000000.0	80000000	2136	1.6296925123993633
FS186_nucl	CD4T	chr17	+	80000000.0	83257441	1231	1.4416370022908327
FS186_nucl	CD4T	chr17	-	0.0	5000000	1898	1.44810692347097
FS186_nucl	CD4T	chr17	-	5000000.0	10000000	1938	1.47862550984549
FS186_nucl	CD4T	chr17	-	15000000.0	20000000	1615	1.2321879248712415
FS186_nucl	CD4T	chr17	-	30000000.0	35000000	1605	1.2245582782776117
FS186_nucl	CD4T	chr17	-	35000000.0	40000000	1699	1.2962769562577334
FS186_nucl	CD4T	chr17	-	40000000.0	45000000	2018	1.5396626825945297
FS186_nucl	CD4T	chr17	-	45000000.0	50000000	1692	1.2909362036421923
FS186_nucl	CD4T	chr17	-	55000000.0	60000000	1697	1.2947510269390075
FS186_nucl	CD4T	chr17	-	60000000.0	65000000	1700	1.2970399209170964
FS186_nucl	CD4T	chr17	-	65000000.0	70000000	1684	1.2848324863672884
FS186_nucl	CD4T	chr17	-	75000000.0	80000000	2049	1.5633145870347827
FS186_nucl	CD4T	chr17	-	80000000.0	83257441	1224	1.43343922892281
FS186_nucl	CD4T	chr19	+	0.0	5000000	2084	1.5900183501124876
FS186_nucl	CD4T	chr19	+	5000000.0	10000000	2192	1.6724185333236912
FS186_nucl	CD4T	chr19	+	10000000.0	15000000	2287	1.7449001759631761
FS186_nucl	CD4T	chr19	+	15000000.0	20000000	2259	1.723537165501012
FS186_nucl	CD4T	chr19	+	30000000.0	35000000	1595	1.2169286316839816
FS186_nucl	CD4T	chr19	+	35000000.0	40000000	1840	1.403854973227916
FS186_nucl	CD4T	chr19	+	40000000.0	45000000	1883	1.436662453580525
FS186_nucl	CD4T	chr19	+	45000000.0	50000000	2362	1.802122525415401
FS186_nucl	CD4T	chr19	+	50000000.0	55000000	1726	1.3168770020605343
FS186_nucl	CD4T	chr19	+	55000000.0	58617616	1307	1.3782485617426479
FS186_nucl	CD4T	chr19	-	0.0	5000000	2092	1.5961220673873915
FS186_nucl	CD4T	chr19	-	5000000.0	10000000	2094	1.5976479967061175
FS186_nucl	CD4T	chr19	-	10000000.0	15000000	2265	1.7281149534571902
FS186_nucl	CD4T	chr19	-	15000000.0	20000000	2211	1.6869148618515883
FS186_nucl	CD4T	chr19	-	30000000.0	35000000	1625	1.2398175714648714
FS186_nucl	CD4T	chr19	-	35000000.0	40000000	1934	1.475573651208038
FS186_nucl	CD4T	chr19	-	40000000.0	45000000	1866	1.423692054371354
FS186_nucl	CD4T	chr19	-	45000000.0	50000000	2305	1.7586335398317101
FS186_nucl	CD4T	chr19	-	50000000.0	55000000	1703	1.2993288148951854
FS186_nucl	CD4T	chr19	-	55000000.0	58617616	1301	1.371921483417892
FS186_nucl	CD4T	chr2	+	25000000.0	30000000	1837	1.401566079249827
FS186_nucl	CD4T	chr2	+	60000000.0	65000000	1630	1.2436323947616865
FS186_nucl	CD4T	chr2	+	70000000.0	75000000	1695	1.2932250976202815
FS186_nucl	CD4T	chr2	+	200000000.0	205000000	1626	1.2405805361242346
FS186_nucl	CD4T	chr2	+	215000000.0	220000000	1606	1.2253212429369746
FS186_nucl	CD4T	chr2	+	230000000.0	235000000	1729	1.3191658960386232
FS186_nucl	CD4T	chr2	+	235000000.0	240000000	1648	1.2573657586302205
FS186_nucl	CD4T	chr2	+	240000000.0	242193529	720	1.2521707138163172
FS186_nucl	CD4T	chr2	-	25000000.0	30000000	1782	1.3596030229848621
FS186_nucl	CD4T	chr2	-	70000000.0	75000000	1659	1.2657583698832133
FS186_nucl	CD4T	chr2	-	200000000.0	205000000	1657	1.2642324405644874
FS186_nucl	CD4T	chr2	-	215000000.0	220000000	1632	1.2451583240804125
FS186_nucl	CD4T	chr2	-	230000000.0	235000000	1800	1.3733363868533963
FS186_nucl	CD4T	chr20	+	0.0	5000000	1730	1.3199288606979864
FS186_nucl	CD4T	chr20	+	30000000.0	35000000	1726	1.3168770020605343
FS186_nucl	CD4T	chr20	+	35000000.0	40000000	1741	1.3283214719509793
FS186_nucl	CD4T	chr20	+	40000000.0	45000000	1681	1.2825435923891995
FS186_nucl	CD4T	chr20	+	45000000.0	50000000	1767	1.3481585530944173
FS186_nucl	CD4T	chr20	+	50000000.0	55000000	1671	1.2749139457955694
FS186_nucl	CD4T	chr20	+	55000000.0	60000000	1597	1.2184545610027075
FS186_nucl	CD4T	chr20	+	60000000.0	64444167	1439	1.2352215216297608
FS186_nucl	CD4T	chr20	-	0.0	5000000	1777	1.3557881996880472
FS186_nucl	CD4T	chr20	-	30000000.0	35000000	1729	1.3191658960386232
FS186_nucl	CD4T	chr20	-	35000000.0	40000000	1859	1.418351301755813
FS186_nucl	CD4T	chr20	-	45000000.0	50000000	1792	1.3672326695784922
FS186_nucl	CD4T	chr20	-	50000000.0	55000000	1659	1.2657583698832133
FS186_nucl	CD4T	chr20	-	60000000.0	64444167	1401	1.2026027462149376
FS186_nucl	CD4T	chr21	+	45000000.0	46709983	560	1.2493112774901236
FS186_nucl	CD4T	chr21	-	35000000.0	40000000	1597	1.2184545610027075
FS186_nucl	CD4T	chr21	-	45000000.0	46709983	575	1.2827749724228947
FS186_nucl	CD4T	chr22	+	20000000.0	25000000	1619	1.2352397835086937
FS186_nucl	CD4T	chr22	+	25000000.0	30000000	1654	1.2619435465863986
FS186_nucl	CD4T	chr22	+	30000000.0	35000000	1638	1.2497361120365904
FS186_nucl	CD4T	chr22	+	35000000.0	40000000	1909	1.4564995347239629
FS186_nucl	CD4T	chr22	+	40000000.0	45000000	2002	1.5274552480447217
FS186_nucl	CD4T	chr22	+	45000000.0	50000000	1601	1.2215064196401595
FS186_nucl	CD4T	chr22	+	50000000.0	50818468	297	1.3842966605341342
FS186_nucl	CD4T	chr22	-	20000000.0	25000000	1587	1.2108249144090777
FS186_nucl	CD4T	chr22	-	25000000.0	30000000	1689	1.2886473096641036
FS186_nucl	CD4T	chr22	-	30000000.0	35000000	1813	1.3832549274251151
FS186_nucl	CD4T	chr22	-	35000000.0	40000000	1996	1.5228774600885437
FS186_nucl	CD4T	chr22	-	40000000.0	45000000	2054	1.5671294103315976
FS186_nucl	CD4T	chr22	-	45000000.0	50000000	1619	1.2352397835086937
FS186_nucl	CD4T	chr22	-	50000000.0	50818468	331	1.5427683321104326
FS186_nucl	CD4T	chr3	+	10000000.0	15000000	1804	1.376388245490848
FS186_nucl	CD4T	chr3	+	40000000.0	45000000	1589	1.2123508437278037
FS186_nucl	CD4T	chr3	+	45000000.0	50000000	2029	1.5480552938475227
FS186_nucl	CD4T	chr3	+	50000000.0	55000000	1728	1.3184029313792602
FS186_nucl	CD4T	chr3	+	195000000.0	198295559	1117	1.2929999500971894
FS186_nucl	CD4T	chr3	-	10000000.0	15000000	1827	1.3939364326561972
FS186_nucl	CD4T	chr3	-	45000000.0	50000000	1981	1.5114329901980987
FS186_nucl	CD4T	chr3	-	50000000.0	55000000	1842	1.4053809025466422
FS186_nucl	CD4T	chr3	-	125000000.0	130000000	1619	1.2352397835086937
FS186_nucl	CD4T	chr3	-	195000000.0	198295559	1038	1.2015523260527148
FS186_nucl	CD4T	chr4	+	0.0	5000000	1633	1.2459212887397757
FS186_nucl	CD4T	chr4	-	0.0	5000000	1784	1.361128952303588
FS186_nucl	CD4T	chr5	+	130000000.0	135000000	1765	1.3466326237756914
FS186_nucl	CD4T	chr5	+	170000000.0	175000000	1703	1.2993288148951854
FS186_nucl	CD4T	chr5	+	175000000.0	180000000	1649	1.2581287232895835
FS186_nucl	CD4T	chr5	-	130000000.0	135000000	1651	1.2596546526083094
FS186_nucl	CD4T	chr5	-	135000000.0	140000000	1619	1.2352397835086937
FS186_nucl	CD4T	chr5	-	170000000.0	175000000	1653	1.2611805819270354
FS186_nucl	CD4T	chr6	+	0.0	5000000	1593	1.2154027023652556
FS186_nucl	CD4T	chr6	+	30000000.0	35000000	1863	1.421403160393265
FS186_nucl	CD4T	chr6	+	35000000.0	40000000	1747	1.3328992599071572
FS186_nucl	CD4T	chr6	+	40000000.0	45000000	1772	1.3519733763912323
FS186_nucl	CD4T	chr6	-	30000000.0	35000000	1841	1.4046179378872792
FS186_nucl	CD4T	chr6	-	35000000.0	40000000	1777	1.3557881996880472
FS186_nucl	CD4T	chr6	-	40000000.0	45000000	1764	1.3458696591163282
FS186_nucl	CD4T	chr7	+	0.0	5000000	1816	1.385543821403204
FS186_nucl	CD4T	chr7	+	70000000.0	75000000	1620	1.2360027481680567
FS186_nucl	CD4T	chr7	+	100000000.0	105000000	1795	1.3695215635565812
FS186_nucl	CD4T	chr7	-	0.0	5000000	1777	1.3557881996880472
FS186_nucl	CD4T	chr7	-	70000000.0	75000000	1678	1.2802546984111105
FS186_nucl	CD4T	chr7	-	100000000.0	105000000	1739	1.3267955426322533
FS186_nucl	CD4T	chr8	+	25000000.0	30000000	1680	1.2817806277298363
FS186_nucl	CD4T	chr8	+	140000000.0	145000000	1811	1.3817289981063892
FS186_nucl	CD4T	chr8	-	25000000.0	30000000	1632	1.2451583240804125
FS186_nucl	CD4T	chr8	-	140000000.0	145000000	1762	1.3443437297976022
FS186_nucl	CD4T	chr9	+	95000000.0	100000000	1592	1.2146397377058926
FS186_nucl	CD4T	chr9	+	120000000.0	125000000	1710	1.3046695675107265
FS186_nucl	CD4T	chr9	+	125000000.0	130000000	2022	1.5427145412319818
FS186_nucl	CD4T	chr9	+	130000000.0	135000000	1845	1.4076697965247311
FS186_nucl	CD4T	chr9	+	135000000.0	138394717	1160	1.3035534403325484
FS186_nucl	CD4T	chr9	-	95000000.0	100000000	1574	1.2009063738373587
FS186_nucl	CD4T	chr9	-	110000000.0	115000000	1590	1.2131138083871664
FS186_nucl	CD4T	chr9	-	120000000.0	125000000	1728	1.3184029313792602
FS186_nucl	CD4T	chr9	-	125000000.0	130000000	2018	1.5396626825945297
FS186_nucl	CD4T	chr9	-	130000000.0	135000000	1809	1.3802030687876632
FS186_nucl	CD4T	chr9	-	135000000.0	138394717	1178	1.3237809937170189
FS187_nucl	CD4T	chr1	+	5000000.0	10000000	1037	1.2751742731821651
FS187_nucl	CD4T	chr1	+	25000000.0	30000000	1008	1.2395136618781317
FS187_nucl	CD4T	chr1	+	40000000.0	45000000	1004	1.2345949568706789
FS187_nucl	CD4T	chr1	+	50000000.0	55000000	1021	1.2554994531523536
FS187_nucl	CD4T	chr1	+	150000000.0	155000000	1010	1.2419730143818581
FS187_nucl	CD4T	chr1	-	25000000.0	30000000	1037	1.2751742731821651
FS187_nucl	CD4T	chr1	-	35000000.0	40000000	987	1.213690460589004
FS187_nucl	CD4T	chr1	-	50000000.0	55000000	993	1.2210685181001832
FS187_nucl	CD4T	chr1	-	110000000.0	115000000	1022	1.2567291294042169
FS187_nucl	CD4T	chr1	-	150000000.0	155000000	1022	1.2567291294042169
FS187_nucl	CD4T	chr1	-	170000000.0	175000000	980	1.2050827268259614
FS187_nucl	CD4T	chr10	+	30000000.0	35000000	999	1.2284465756113627
FS187_nucl	CD4T	chr10	+	100000000.0	105000000	979	1.203853050574098
FS187_nucl	CD4T	chr10	-	70000000.0	75000000	1048	1.2887007119526608
FS187_nucl	CD4T	chr10	-	100000000.0	105000000	1084	1.332969057019737
FS187_nucl	CD4T	chr11	+	65000000.0	70000000	986	1.2124607843371407
FS187_nucl	CD4T	chr11	-	60000000.0	65000000	980	1.2050827268259614
FS187_nucl	CD4T	chr12	+	45000000.0	50000000	976	1.2001640218185086
FS187_nucl	CD4T	chr12	+	50000000.0	55000000	1010	1.2419730143818581
FS187_nucl	CD4T	chr12	+	120000000.0	125000000	1076	1.323131647004831
FS187_nucl	CD4T	chr12	-	0.0	5000000	1020	1.2542697769004905
FS187_nucl	CD4T	chr12	-	50000000.0	55000000	980	1.2050827268259614
FS187_nucl	CD4T	chr12	-	65000000.0	70000000	1012	1.2444323668855846
FS187_nucl	CD4T	chr12	-	110000000.0	115000000	1025	1.2604181581598066
FS187_nucl	CD4T	chr12	-	120000000.0	125000000	1081	1.3292800282641473
FS187_nucl	CD4T	chr13	+	30000000.0	35000000	992	1.2198388418483201
FS187_nucl	CD4T	chr14	+	70000000.0	75000000	980	1.2050827268259614
FS187_nucl	CD4T	chr14	+	90000000.0	95000000	977	1.2013936980703717
FS187_nucl	CD4T	chr14	-	70000000.0	75000000	990	1.2173794893445935
FS187_nucl	CD4T	chr14	-	90000000.0	95000000	990	1.2173794893445935
FS187_nucl	CD4T	chr15	+	70000000.0	75000000	1032	1.2690258919228492
FS187_nucl	CD4T	chr15	-	75000000.0	80000000	1185	1.4571663584579226
FS187_nucl	CD4T	chr15	-	90000000.0	95000000	979	1.203853050574098
FS187_nucl	CD4T	chr16	+	0.0	5000000	988	1.2149201368408673
FS187_nucl	CD4T	chr16	+	80000000.0	85000000	1034	1.2714852444265756
FS187_nucl	CD4T	chr16	-	0.0	5000000	991	1.2186091655964568
FS187_nucl	CD4T	chr17	+	5000000.0	10000000	982	1.2075420793296878
FS187_nucl	CD4T	chr17	-	60000000.0	65000000	987	1.213690460589004
FS187_nucl	CD4T	chr17	-	65000000.0	70000000	979	1.203853050574098
FS187_nucl	CD4T	chr17	-	75000000.0	80000000	986	1.2124607843371407
FS187_nucl	CD4T	chr19	+	0.0	5000000	1030	1.2665665394191226
FS187_nucl	CD4T	chr19	+	5000000.0	10000000	1004	1.2345949568706789
FS187_nucl	CD4T	chr19	+	10000000.0	15000000	1085	1.3341987332716
FS187_nucl	CD4T	chr19	+	15000000.0	20000000	1023	1.2579588056560802
FS187_nucl	CD4T	chr19	+	35000000.0	40000000	983	1.2087717555815511
FS187_nucl	CD4T	chr19	+	45000000.0	50000000	1084	1.332969057019737
FS187_nucl	CD4T	chr19	-	5000000.0	10000000	1026	1.2616478344116697
FS187_nucl	CD4T	chr19	-	10000000.0	15000000	1099	1.3514142007976853
FS187_nucl	CD4T	chr19	-	15000000.0	20000000	1041	1.2800929781896182
FS187_nucl	CD4T	chr19	-	35000000.0	40000000	1013	1.2456620431374479
FS187_nucl	CD4T	chr19	-	45000000.0	50000000	1095	1.3464954957902324
FS187_nucl	CD4T	chr2	+	25000000.0	30000000	998	1.2272168993594994
FS187_nucl	CD4T	chr2	+	170000000.0	175000000	983	1.2087717555815511
FS187_nucl	CD4T	chr2	-	25000000.0	30000000	1067	1.312064560738062
FS187_nucl	CD4T	chr2	-	200000000.0	205000000	988	1.2149201368408673
FS187_nucl	CD4T	chr2	-	230000000.0	235000000	992	1.2198388418483201
FS187_nucl	CD4T	chr20	+	35000000.0	40000000	994	1.2222981943520466
FS187_nucl	CD4T	chr20	-	40000000.0	45000000	978	1.202623374322235
FS187_nucl	CD4T	chr22	+	40000000.0	45000000	1018	1.2518104243967638
FS187_nucl	CD4T	chr3	+	45000000.0	50000000	1077	1.3243613232566944
FS187_nucl	CD4T	chr5	+	130000000.0	135000000	1000	1.229676251863226
FS187_nucl	CD4T	chr5	-	130000000.0	135000000	1024	1.2591884819079433
FS187_nucl	CD4T	chr6	+	35000000.0	40000000	1003	1.2333652806188156
FS187_nucl	CD4T	chr6	+	150000000.0	155000000	992	1.2198388418483201
FS187_nucl	CD4T	chr6	-	35000000.0	40000000	977	1.2013936980703717
FS187_nucl	CD4T	chr6	-	160000000.0	165000000	1070	1.3157535894936516
FS187_nucl	CD4T	chr8	+	35000000.0	40000000	982	1.2075420793296878
FS187_nucl	CD4T	chr9	+	125000000.0	130000000	1014	1.246891719389311
FS187_nucl	CD4T	chr9	-	125000000.0	130000000	1009	1.2407433381299948
FS187_nucl	CD4T	chr9	-	130000000.0	135000000	1011	1.2432026906337215
FS188_nucl	CD4T	chr1	+	0.0	5000000	467	1.5458643632746227
FS188_nucl	CD4T	chr1	+	5000000.0	10000000	494	1.63523981896716
FS188_nucl	CD4T	chr1	+	10000000.0	15000000	366	1.2115339549432804
FS188_nucl	CD4T	chr1	+	15000000.0	20000000	461	1.5260031508985035
FS188_nucl	CD4T	chr1	+	20000000.0	25000000	411	1.3604930477641757
FS188_nucl	CD4T	chr1	+	25000000.0	30000000	397	1.314150218886564
FS188_nucl	CD4T	chr1	+	30000000.0	35000000	413	1.3671134518895487
FS188_nucl	CD4T	chr1	+	35000000.0	40000000	399	1.320770623011937
FS188_nucl	CD4T	chr1	+	40000000.0	45000000	391	1.2942890065104444
FS188_nucl	CD4T	chr1	+	45000000.0	50000000	369	1.2214645611313402
FS188_nucl	CD4T	chr1	+	150000000.0	155000000	421	1.3935950683910412
FS188_nucl	CD4T	chr1	+	155000000.0	160000000	382	1.2644971879462654
FS188_nucl	CD4T	chr1	+	200000000.0	205000000	424	1.403525674579101
FS188_nucl	CD4T	chr1	+	225000000.0	230000000	386	1.2777379961970117
FS188_nucl	CD4T	chr1	-	0.0	5000000	432	1.4300072910805932
FS188_nucl	CD4T	chr1	-	5000000.0	10000000	457	1.5127623426477572
FS188_nucl	CD4T	chr1	-	10000000.0	15000000	394	1.3042196126985042
FS188_nucl	CD4T	chr1	-	15000000.0	20000000	478	1.5822765859641752
FS188_nucl	CD4T	chr1	-	20000000.0	25000000	471	1.559105171525369
FS188_nucl	CD4T	chr1	-	25000000.0	30000000	476	1.5756561818388017
FS188_nucl	CD4T	chr1	-	30000000.0	35000000	423	1.4002154725164142
FS188_nucl	CD4T	chr1	-	35000000.0	40000000	424	1.403525674579101
FS188_nucl	CD4T	chr1	-	40000000.0	45000000	421	1.3935950683910412
FS188_nucl	CD4T	chr1	-	50000000.0	55000000	377	1.2479461776328327
FS188_nucl	CD4T	chr1	-	110000000.0	115000000	363	1.201603348755221
FS188_nucl	CD4T	chr1	-	150000000.0	155000000	414	1.3704236539522352
FS188_nucl	CD4T	chr1	-	155000000.0	160000000	399	1.320770623011937
FS188_nucl	CD4T	chr1	-	180000000.0	185000000	384	1.2711175920716384
FS188_nucl	CD4T	chr1	-	200000000.0	205000000	409	1.3538726436388024
FS188_nucl	CD4T	chr1	-	225000000.0	230000000	384	1.2711175920716384
FS188_nucl	CD4T	chr1	-	230000000.0	235000000	371	1.2280849652567132
FS188_nucl	CD4T	chr10	+	70000000.0	75000000	411	1.3604930477641757
FS188_nucl	CD4T	chr10	+	75000000.0	80000000	364	1.2049135508179072
FS188_nucl	CD4T	chr10	+	95000000.0	100000000	403	1.334011431262683
FS188_nucl	CD4T	chr10	+	100000000.0	105000000	454	1.5028317364596975
FS188_nucl	CD4T	chr10	+	120000000.0	125000000	370	1.2247747631940267
FS188_nucl	CD4T	chr10	+	130000000.0	133797422	341	1.486243698193296
FS188_nucl	CD4T	chr10	-	70000000.0	75000000	387	1.2810481982596982
FS188_nucl	CD4T	chr10	-	95000000.0	100000000	370	1.2247747631940267
FS188_nucl	CD4T	chr10	-	100000000.0	105000000	465	1.5392439591492497
FS188_nucl	CD4T	chr10	-	115000000.0	120000000	363	1.201603348755221
FS188_nucl	CD4T	chr10	-	130000000.0	133797422	320	1.3947154939057322
FS188_nucl	CD4T	chr11	+	0.0	5000000	457	1.5127623426477572
FS188_nucl	CD4T	chr11	+	60000000.0	65000000	495	1.6385500210298465
FS188_nucl	CD4T	chr11	+	65000000.0	70000000	518	1.7146846684716373
FS188_nucl	CD4T	chr11	+	70000000.0	75000000	393	1.3009094106358174
FS188_nucl	CD4T	chr11	+	75000000.0	80000000	373	1.2347053693820862
FS188_nucl	CD4T	chr11	+	115000000.0	120000000	467	1.5458643632746227
