Sample	Chromosome	Strand	Start	End	Count
dsF	chr1	-	69500000	70000000	1900771
dsF	chr1	-	70000000	70500000	1853002
dsF	chr1	-	70500000	71000000	1912738
dsF	chr1	-	71000000	71500000	1917651
dsF	chr1	-	71500000	72000000	1961615
dsF	chr1	-	72000000	72500000	1768383
dsF	chr1	-	72500000	73000000	1929929
dsF	chr1	-	73000000	73500000	1957305
dsF	chr1	-	73500000	74000000	1988367
dsF	chr1	-	74000000	74500000	1992617
dsF	chr1	-	74500000	75000000	1953435
dsF	chr1	-	75000000	75500000	1920939
dsF	chr1	-	75500000	76000000	1858768
dsF	chr1	-	76000000	76500000	1963701
dsF	chr1	-	76500000	77000000	1945571
dsF	chr1	-	77000000	77500000	1895965
dsF	chr1	-	77500000	78000000	1826357
dsF	chr1	-	78000000	78500000	1884780
dsF	chr1	-	78500000	79000000	1972401
dsF	chr1	-	79000000	79500000	1922965
dsF	chr1	-	79500000	80000000	1876666
dsF	chr1	-	80000000	80500000	1878931
dsF	chr1	-	80500000	81000000	1948432
dsF	chr1	-	81000000	81500000	1978260
dsF	chr1	-	81500000	82000000	1895290
dsF	chr1	-	82000000	82500000	1927504
dsF	chr1	-	82500000	83000000	1907378
dsF	chr1	-	83000000	83500000	1869554
dsF	chr1	-	83500000	84000000	1914162
dsF	chr1	-	84000000	84500000	1924261
dsF	chr1	-	84500000	85000000	1866762
dsF	chr1	-	85000000	85500000	1893194
dsF	chr1	-	85500000	86000000	1856353
dsF	chr1	-	86000000	86500000	1936563
dsF	chr1	-	86500000	87000000	1882788
dsF	chr1	-	87000000	87500000	1916711
dsF	chr1	-	87500000	88000000	1903233
dsF	chr1	-	88000000	88500000	1967025
dsF	chr1	-	88500000	89000000	1902156
dsF	chr1	-	89000000	89500000	1969062
dsF	chr1	-	89500000	90000000	1945272
dsF	chr1	-	90000000	90500000	1945499
dsF	chr1	-	90500000	91000000	1857880
dsF	chr1	-	91000000	91500000	1852525
dsF	chr1	-	91500000	92000000	1893012
dsF	chr1	-	92000000	92500000	1902113
dsF	chr1	-	92500000	93000000	1897182
dsF	chr1	-	93000000	93500000	1893269
dsF	chr1	-	93500000	94000000	1858819
dsF	chr1	-	94000000	94500000	1887436
dsF	chr1	-	94500000	95000000	1895015
dsF	chr1	-	95000000	95500000	1859810
dsF	chr1	-	95500000	96000000	1969699
dsF	chr1	-	96000000	96500000	1938125
dsF	chr1	-	96500000	97000000	1862152
dsF	chr1	-	97000000	97500000	1926946
dsF	chr1	-	97500000	98000000	1986774
dsF	chr1	-	98000000	98500000	1986575
dsF	chr1	-	98500000	99000000	1948882
dsF	chr1	-	99000000	99500000	1883325
dsF	chr1	-	99500000	100000000	1873104
dsF	chr1	-	100000000	100500000	1898972
dsF	chr1	-	100500000	101000000	1954814
dsF	chr1	-	101000000	101500000	1989723
dsF	chr1	-	101500000	102000000	2011751
dsF	chr1	-	102000000	102500000	1903859
dsF	chr1	-	102500000	103000000	1888689
dsF	chr1	-	103000000	103500000	1907277
dsF	chr1	-	103500000	104000000	1741961
dsF	chr1	-	104000000	104500000	1952714
dsF	chr1	-	104500000	105000000	1839542
dsF	chr1	-	105000000	105500000	1827696
dsF	chr1	-	105500000	106000000	1898007
dsF	chr1	-	106000000	106500000	1918324
dsF	chr1	-	106500000	107000000	1938432
dsF	chr1	-	107000000	107500000	1960143
dsF	chr1	-	107500000	108000000	1976988
dsF	chr1	-	108000000	108500000	1854868
dsF	chr1	-	108500000	109000000	1887796
dsF	chr1	-	109000000	109500000	1852194
dsF	chr1	-	109500000	110000000	1928929
dsF	chr1	-	110000000	110500000	1869879
dsF	chr1	-	110500000	111000000	2006391
dsF	chr1	-	111000000	111500000	1978783
dsF	chr1	-	111500000	112000000	1946371
dsF	chr1	-	112000000	112500000	1888954
dsF	chr1	-	112500000	113000000	1773002
dsF	chr1	-	113000000	113500000	1852730
dsF	chr1	-	113500000	114000000	1872267
dsF	chr1	-	114000000	114500000	1912260
dsF	chr1	-	114500000	115000000	1841977
dsF	chr1	-	115000000	115500000	1937386
dsF	chr1	-	115500000	116000000	1835761
dsF	chr1	-	116000000	116500000	1938879
dsF	chr1	-	116500000	117000000	1911203
dsF	chr1	-	117000000	117500000	1912348
dsF	chr1	-	117500000	118000000	2004326
dsF	chr1	-	118000000	118500000	1960151
dsF	chr1	-	118500000	119000000	1907895
dsF	chr1	-	119000000	119500000	1901183
dsF	chr1	-	119500000	120000000	1923628
dsF	chr1	-	120000000	120500000	1724731
dsF	chr1	-	120500000	121000000	1452519
dsF	chr1	-	121000000	121500000	1790312
dsF	chr1	-	121500000	122000000	1254096
dsF	chr1	-	122000000	122500000	1271407
dsF	chr1	-	122500000	123000000	1786230
dsF	chr1	-	123000000	123500000	1695285
dsF	chr1	-	123500000	124000000	1832316
dsF	chr1	-	124000000	124500000	2120011
dsF	chr1	-	124500000	125000000	2757494
dsF	chr1	-	125000000	125500000	10506231
dsF	chr1	-	125500000	126000000	0
dsF	chr1	-	126000000	126500000	0
dsF	chr1	-	126500000	127000000	0
dsF	chr1	-	127000000	127500000	0
dsF	chr1	-	127500000	128000000	0
dsF	chr1	-	128000000	128500000	0
dsF	chr1	-	128500000	129000000	0
dsF	chr1	-	129000000	129500000	0
dsF	chr1	-	129500000	130000000	0
dsF	chr1	-	130000000	130500000	0
dsF	chr1	-	130500000	131000000	0
dsF	chr1	-	131000000	131500000	0
dsF	chr1	-	131500000	132000000	0
dsF	chr1	-	132000000	132500000	0
dsF	chr1	-	132500000	133000000	0
dsF	chr1	-	133000000	133500000	0
dsF	chr1	-	133500000	134000000	0
dsF	chr1	-	134000000	134500000	0
dsF	chr1	-	134500000	135000000	0
dsF	chr1	-	135000000	135500000	0
dsF	chr1	-	135500000	136000000	0
dsF	chr1	-	136000000	136500000	0
dsF	chr1	-	136500000	137000000	0
dsF	chr1	-	137000000	137500000	0
dsF	chr1	-	137500000	138000000	0
dsF	chr1	-	138000000	138500000	0
dsF	chr1	-	138500000	139000000	0
dsF	chr1	-	139000000	139500000	0
dsF	chr1	-	139500000	140000000	0
dsF	chr1	-	140000000	140500000	0
dsF	chr1	-	140500000	141000000	0
dsF	chr1	-	141000000	141500000	0
dsF	chr1	-	141500000	142000000	0
dsF	chr1	-	142000000	142500000	0
dsF	chr1	-	142500000	143000000	0
dsF	chr1	-	143000000	143500000	16539711
dsF	chr1	-	143500000	144000000	1794816
dsF	chr1	-	144000000	144500000	1990508
dsF	chr1	-	144500000	145000000	1859038
dsF	chr1	-	145000000	145500000	1856938
dsF	chr1	-	145500000	146000000	1860228
dsF	chr1	-	146000000	146500000	1791200
dsF	chr1	-	146500000	147000000	1807816
dsF	chr1	-	147000000	147500000	1899763
dsF	chr1	-	147500000	148000000	1879224
dsF	chr1	-	148000000	148500000	1768983
dsF	chr1	-	148500000	149000000	1897322
dsF	chr1	-	149000000	149500000	1785135
dsF	chr1	-	149500000	150000000	1842952
dsF	chr1	-	150000000	150500000	1773022
dsF	chr1	-	150500000	151000000	1809234
dsF	chr1	-	151000000	151500000	1852852
dsF	chr1	-	151500000	152000000	1934223
dsF	chr1	-	152000000	152500000	1976125
dsF	chr1	-	152500000	153000000	1723526
dsF	chr1	-	153000000	153500000	1908450
dsF	chr1	-	153500000	154000000	1842695
dsF	chr1	-	154000000	154500000	1789784
dsF	chr1	-	154500000	155000000	1853823
dsF	chr1	-	155000000	155500000	1850766
dsF	chr1	-	155500000	156000000	1757186
dsF	chr1	-	156000000	156500000	1886660
dsF	chr1	-	156500000	157000000	1926618
dsF	chr1	-	157000000	157500000	1902758
dsF	chr1	-	157500000	158000000	1881569
dsF	chr1	-	158000000	158500000	1925997
dsF	chr1	-	158500000	159000000	1871432
dsF	chr1	-	159000000	159500000	1906549
dsF	chr1	-	159500000	160000000	1971392
dsF	chr1	-	160000000	160500000	1946961
dsF	chr1	-	160500000	161000000	1927269
dsF	chr1	-	161000000	161500000	2025518
dsF	chr1	-	161500000	162000000	1729351
dsF	chr1	-	162000000	162500000	1841183
dsF	chr1	-	162500000	163000000	1811910
dsF	chr1	-	163000000	163500000	1960535
dsF	chr1	-	163500000	164000000	1905542
dsF	chr1	-	164000000	164500000	1877976
dsF	chr1	-	164500000	165000000	1855243
dsF	chr1	-	165000000	165500000	1893078
dsF	chr1	-	165500000	166000000	1825619
dsF	chr1	-	166000000	166500000	1901543
dsF	chr1	-	166500000	167000000	1930774
dsF	chr1	-	167000000	167500000	1954625
dsF	chr1	-	167500000	168000000	1887019
dsF	chr1	-	168000000	168500000	1885476
dsF	chr1	-	168500000	169000000	1936733
dsF	chr1	-	169000000	169500000	1920198
dsF	chr1	-	169500000	170000000	1986002
dsF	chr1	-	170000000	170500000	1980440
dsF	chr1	-	170500000	171000000	1831539
dsF	chr1	-	171000000	171500000	1886424
dsF	chr1	-	171500000	172000000	1877704
dsF	chr1	-	172000000	172500000	2041627
dsF	chr1	-	172500000	173000000	2044860
dsF	chr1	-	173000000	173500000	1954137
dsF	chr1	-	173500000	174000000	1852563
dsF	chr1	-	174000000	174500000	1858815
dsF	chr1	-	174500000	175000000	1825621
dsF	chr1	-	175000000	175500000	1873467
dsF	chr1	-	175500000	176000000	1880321
dsF	chr1	-	176000000	176500000	1909814
dsF	chr1	-	176500000	177000000	1947013
dsF	chr1	-	177000000	177500000	1919999
dsF	chr1	-	177500000	178000000	1871717
dsF	chr1	-	178000000	178500000	1875744
dsF	chr1	-	178500000	179000000	1810024
dsF	chr1	-	179000000	179500000	1812714
dsF	chr1	-	179500000	180000000	1890102
dsF	chr1	-	180000000	180500000	1894781
dsF	chr1	-	180500000	181000000	1922642
dsF	chr1	-	181000000	181500000	1915792
dsF	chr1	-	181500000	182000000	1985463
dsF	chr1	-	182000000	182500000	1858412
dsF	chr1	-	182500000	183000000	1842104
dsF	chr1	-	183000000	183500000	1846180
dsF	chr1	-	183500000	184000000	1892669
dsF	chr1	-	184000000	184500000	1952150
dsF	chr1	-	184500000	185000000	1865710
dsF	chr1	-	185000000	185500000	1940429
dsF	chr1	-	185500000	186000000	1999331
dsF	chr1	-	186000000	186500000	1983677
dsF	chr1	-	186500000	187000000	1918146
dsF	chr1	-	187000000	187500000	1903464
dsF	chr1	-	187500000	188000000	1893432
dsF	chr1	-	188000000	188500000	1930379
dsF	chr1	-	188500000	189000000	1917450
dsF	chr1	-	189000000	189500000	1913870
dsF	chr1	-	189500000	190000000	1919662
dsF	chr1	-	190000000	190500000	1967877
dsF	chr1	-	190500000	191000000	1952968
dsF	chr1	-	191000000	191500000	1885267
dsF	chr1	-	191500000	192000000	2006855
dsF	chr1	-	192000000	192500000	1978977
dsF	chr1	-	192500000	193000000	1967328
dsF	chr1	-	193000000	193500000	1943303
dsF	chr1	-	193500000	194000000	2026079
dsF	chr1	-	194000000	194500000	1851939
dsF	chr1	-	194500000	195000000	1957694
dsF	chr1	-	195000000	195500000	1942114
dsF	chr1	-	195500000	196000000	1932842
dsF	chr1	-	196000000	196500000	1949524
dsF	chr1	-	196500000	197000000	1922609
dsF	chr1	-	197000000	197500000	1951067
dsF	chr1	-	197500000	198000000	1946628
dsF	chr1	-	198000000	198500000	2035110
dsF	chr1	-	198500000	199000000	2023815
dsF	chr1	-	199000000	199500000	1959243
dsF	chr1	-	199500000	200000000	1922317
dsF	chr1	-	200000000	200500000	1869931
dsF	chr1	-	200500000	201000000	1856201
dsF	chr1	-	201000000	201500000	1946255
dsF	chr1	-	201500000	202000000	1825984
dsF	chr1	-	202000000	202500000	1816498
dsF	chr1	-	202500000	203000000	1844255
dsF	chr1	-	203000000	203500000	1969223
dsF	chr1	-	203500000	204000000	1865612
dsF	chr1	-	204000000	204500000	1853448
dsF	chr1	-	204500000	205000000	1965852
dsF	chr1	-	205000000	205500000	1836748
dsF	chr1	-	205500000	206000000	1895421
dsF	chr1	-	206000000	206500000	1906641
dsF	chr1	-	206500000	207000000	1910727
dsF	chr1	-	207000000	207500000	1971720
dsF	chr1	-	207500000	208000000	1823150
dsF	chr1	-	208000000	208500000	1974497
dsF	chr1	-	208500000	209000000	1926106
dsF	chr1	-	209000000	209500000	1847322
dsF	chr1	-	209500000	210000000	1978777
dsF	chr1	-	210000000	210500000	1920878
dsF	chr1	-	210500000	211000000	1790682
dsF	chr1	-	211000000	211500000	1866096
dsF	chr1	-	211500000	212000000	1862728
dsF	chr1	-	212000000	212500000	1869465
dsF	chr1	-	212500000	213000000	1889812
dsF	chr1	-	213000000	213500000	1888027
dsF	chr1	-	213500000	214000000	1854310
dsF	chr1	-	214000000	214500000	1880578
dsF	chr1	-	214500000	215000000	1944038
dsF	chr1	-	215000000	215500000	1900720
dsF	chr1	-	215500000	216000000	1897046
dsF	chr1	-	216000000	216500000	1978225
dsF	chr1	-	216500000	217000000	1921292
dsF	chr1	-	217000000	217500000	1915511
dsF	chr1	-	217500000	218000000	1866349
dsF	chr1	-	218000000	218500000	1913935
dsF	chr1	-	218500000	219000000	1883994
dsF	chr1	-	219000000	219500000	1911327
dsF	chr1	-	219500000	220000000	1888508
dsF	chr1	-	220000000	220500000	1862858
dsF	chr1	-	220500000	221000000	1900305
dsF	chr1	-	221000000	221500000	1925850
dsF	chr1	-	221500000	222000000	1983030
dsF	chr1	-	222000000	222500000	1938170
dsF	chr1	-	222500000	223000000	1806206
dsF	chr1	-	223000000	223500000	1918407
dsF	chr1	-	223500000	224000000	1685872
dsF	chr1	-	224000000	224500000	1816421
dsF	chr1	-	224500000	225000000	1958763
dsF	chr1	-	225000000	225500000	1914588
dsF	chr1	-	225500000	226000000	1828622
dsF	chr1	-	226000000	226500000	1826063
dsF	chr1	-	226500000	227000000	1857927
dsF	chr1	-	227000000	227500000	1926417
dsF	chr1	-	227500000	228000000	1902137
dsF	chr1	-	228000000	228500000	1931603
dsF	chr1	-	228500000	229000000	2468912
dsF	chr1	-	229000000	229500000	1799790
dsF	chr1	-	229500000	230000000	1853288
dsF	chr1	-	230000000	230500000	1866803
dsF	chr1	-	230500000	231000000	1839081
dsF	chr1	-	231000000	231500000	1876074
dsF	chr1	-	231500000	232000000	1848345
dsF	chr1	-	232000000	232500000	1850500
dsF	chr1	-	232500000	233000000	1845153
dsF	chr1	-	233000000	233500000	1954160
dsF	chr1	-	233500000	234000000	1937518
dsF	chr1	-	234000000	234500000	1900674
dsF	chr1	-	234500000	235000000	1994027
dsF	chr1	-	235000000	235500000	1810231
dsF	chr1	-	235500000	236000000	1878622
dsF	chr1	-	236000000	236500000	1827467
dsF	chr1	-	236500000	237000000	1886697
dsF	chr1	-	237000000	237500000	1839265
dsF	chr1	-	237500000	238000000	1911044
dsF	chr1	-	238000000	238500000	1861734
dsF	chr1	-	238500000	239000000	1882318
dsF	chr1	-	239000000	239500000	1896662
dsF	chr1	-	239500000	240000000	1884426
dsF	chr1	-	240000000	240500000	1830367
dsF	chr1	-	240500000	241000000	1842655
dsF	chr1	-	241000000	241500000	1843038
dsF	chr1	-	241500000	242000000	1853402
dsF	chr1	-	242000000	242500000	1806077
dsF	chr1	-	242500000	243000000	1796305
dsF	chr1	-	243000000	243500000	1811259
dsF	chr1	-	243500000	244000000	1875072
dsF	chr1	-	244000000	244500000	1841502
dsF	chr1	-	244500000	245000000	1818788
dsF	chr1	-	245000000	245500000	1818722
dsF	chr1	-	245500000	246000000	1830642
dsF	chr1	-	246000000	246500000	1806441
dsF	chr1	-	246500000	247000000	1734249
dsF	chr1	-	247000000	247500000	1840209
dsF	chr1	-	247500000	248000000	1866494
dsF	chr1	-	248000000	248500000	1874627
dsF	chr1	-	248500000	248956422	1713136
dsF	chr2	+	0	500000	1853710
dsF	chr2	+	500000	1000000	1938496
dsF	chr2	+	1000000	1500000	1841158
dsF	chr2	+	1500000	2000000	1742698
dsF	chr2	+	2000000	2500000	1864650
dsF	chr2	+	2500000	3000000	1913678
dsF	chr2	+	3000000	3500000	1842877
dsF	chr2	+	3500000	4000000	1874915
dsF	chr2	+	4000000	4500000	1860405
dsF	chr2	+	4500000	5000000	1865136
dsF	chr2	+	5000000	5500000	1899894
dsF	chr2	+	5500000	6000000	1883875
dsF	chr2	+	6000000	6500000	1953936
dsF	chr2	+	6500000	7000000	1962430
dsF	chr2	+	7000000	7500000	1977279
dsF	chr2	+	7500000	8000000	1959305
dsF	chr2	+	8000000	8500000	1956283
dsF	chr2	+	8500000	9000000	1945808
dsF	chr2	+	9000000	9500000	1840572
dsF	chr2	+	9500000	10000000	1880612
dsF	chr2	+	10000000	10500000	1912735
dsF	chr2	+	10500000	11000000	1820112
dsF	chr2	+	11000000	11500000	1861611
dsF	chr2	+	11500000	12000000	1902744
dsF	chr2	+	12000000	12500000	1934874
dsF	chr2	+	12500000	13000000	1980573
dsF	chr2	+	13000000	13500000	1898674
dsF	chr2	+	13500000	14000000	1906011
dsF	chr2	+	14000000	14500000	1942225
dsF	chr2	+	14500000	15000000	1925481
dsF	chr2	+	15000000	15500000	1877612
dsF	chr2	+	15500000	16000000	1827992
dsF	chr2	+	16000000	16500000	1831303
dsF	chr2	+	16500000	17000000	1917042
dsF	chr2	+	17000000	17500000	1948386
dsF	chr2	+	17500000	18000000	1918101
dsF	chr2	+	18000000	18500000	1909743
dsF	chr2	+	18500000	19000000	1899878
dsF	chr2	+	19000000	19500000	1916997
dsF	chr2	+	19500000	20000000	1935521
dsF	chr2	+	20000000	20500000	1916136
dsF	chr2	+	20500000	21000000	1953413
dsF	chr2	+	21000000	21500000	1937839
dsF	chr2	+	21500000	22000000	1936644
dsF	chr2	+	22000000	22500000	1934374
dsF	chr2	+	22500000	23000000	1932063
dsF	chr2	+	23000000	23500000	1932211
dsF	chr2	+	23500000	24000000	1824115
dsF	chr2	+	24000000	24500000	1862960
dsF	chr2	+	24500000	25000000	1901882
dsF	chr2	+	25000000	25500000	1811980
dsF	chr2	+	25500000	26000000	1849724
dsF	chr2	+	26000000	26500000	1853216
dsF	chr2	+	26500000	27000000	1840806
dsF	chr2	+	27000000	27500000	1821619
dsF	chr2	+	27500000	28000000	1910958
dsF	chr2	+	28000000	28500000	1961508
dsF	chr2	+	28500000	29000000	1908160
dsF	chr2	+	29000000	29500000	1843790
dsF	chr2	+	29500000	30000000	1874746
dsF	chr2	+	30000000	30500000	1937560
dsF	chr2	+	30500000	31000000	1964136
dsF	chr2	+	31000000	31500000	1943306
dsF	chr2	+	31500000	32000000	1900489
dsF	chr2	+	32000000	32500000	1779729
dsF	chr2	+	32500000	33000000	1850244
dsF	chr2	+	33000000	33500000	1806588
dsF	chr2	+	33500000	34000000	1847438
dsF	chr2	+	34000000	34500000	1916163
dsF	chr2	+	34500000	35000000	1873169
dsF	chr2	+	35000000	35500000	1918724
dsF	chr2	+	35500000	36000000	1882685
dsF	chr2	+	36000000	36500000	1905182
dsF	chr2	+	36500000	37000000	1897525
dsF	chr2	+	37000000	37500000	1885267
dsF	chr2	+	37500000	38000000	2036131
dsF	chr2	+	38000000	38500000	1920193
dsF	chr2	+	38500000	39000000	1884931
dsF	chr2	+	39000000	39500000	1952383
dsF	chr2	+	39500000	40000000	1869363
dsF	chr2	+	40000000	40500000	1910328
dsF	chr2	+	40500000	41000000	1946331
dsF	chr2	+	41000000	41500000	1905748
dsF	chr2	+	41500000	42000000	1968288
dsF	chr2	+	42000000	42500000	1909817
dsF	chr2	+	42500000	43000000	1808359
dsF	chr2	+	43000000	43500000	1972718
dsF	chr2	+	43500000	44000000	1855362
dsF	chr2	+	44000000	44500000	1796683
dsF	chr2	+	44500000	45000000	1813043
dsF	chr2	+	45000000	45500000	1942356
dsF	chr2	+	45500000	46000000	1964734
dsF	chr2	+	46000000	46500000	1933352
dsF	chr2	+	46500000	47000000	1867349
dsF	chr2	+	47000000	47500000	1811522
dsF	chr2	+	47500000	48000000	1769773
dsF	chr2	+	48000000	48500000	1901914
dsF	chr2	+	48500000	49000000	1892375
dsF	chr2	+	49000000	49500000	1945456
dsF	chr2	+	49500000	50000000	1914979
dsF	chr2	+	50000000	50500000	1979282
dsF	chr2	+	50500000	51000000	1953794
dsF	chr2	+	51000000	51500000	1953337
dsF	chr2	+	51500000	52000000	1941872
dsF	chr2	+	52000000	52500000	1947090
dsF	chr2	+	52500000	53000000	1874414
dsF	chr2	+	53000000	53500000	1947783
dsF	chr2	+	53500000	54000000	1876216
dsF	chr2	+	54000000	54500000	1917508
dsF	chr2	+	54500000	55000000	1907461
dsF	chr2	+	55000000	55500000	1818516
dsF	chr2	+	55500000	56000000	1845367
dsF	chr2	+	56000000	56500000	1889031
dsF	chr2	+	56500000	57000000	1892540
dsF	chr2	+	57000000	57500000	1953551
dsF	chr2	+	57500000	58000000	1918866
dsF	chr2	+	58000000	58500000	1918679
dsF	chr2	+	58500000	59000000	1887362
dsF	chr2	+	59000000	59500000	1906637
dsF	chr2	+	59500000	60000000	1887553
dsF	chr2	+	60000000	60500000	1935983
dsF	chr2	+	60500000	61000000	1911073
dsF	chr2	+	61000000	61500000	1799275
dsF	chr2	+	61500000	62000000	1799178
dsF	chr2	+	62000000	62500000	1870218
dsF	chr2	+	62500000	63000000	1860417
dsF	chr2	+	63000000	63500000	1891922
dsF	chr2	+	63500000	64000000	1931371
dsF	chr2	+	64000000	64500000	1923357
dsF	chr2	+	64500000	65000000	1916588
dsF	chr2	+	65000000	65500000	1811419
dsF	chr2	+	65500000	66000000	1924913
dsF	chr2	+	66000000	66500000	1913666
dsF	chr2	+	66500000	67000000	1907469
dsF	chr2	+	67000000	67500000	1852531
dsF	chr2	+	67500000	68000000	1910871
dsF	chr2	+	68000000	68500000	1908796
dsF	chr2	+	68500000	69000000	1972637
dsF	chr2	+	69000000	69500000	1978822
dsF	chr2	+	69500000	70000000	1909372
dsF	chr2	+	70000000	70500000	1836054
dsF	chr2	+	70500000	71000000	1917767
dsF	chr2	+	71000000	71500000	1876590
dsF	chr2	+	71500000	72000000	1924387
dsF	chr2	+	72000000	72500000	1879530
dsF	chr2	+	72500000	73000000	1893729
dsF	chr2	+	73000000	73500000	1900520
dsF	chr2	+	73500000	74000000	1859114
dsF	chr2	+	74000000	74500000	1878655
dsF	chr2	+	74500000	75000000	1929262
dsF	chr2	+	75000000	75500000	1966507
dsF	chr2	+	75500000	76000000	1936748
dsF	chr2	+	76000000	76500000	1937564
dsF	chr2	+	76500000	77000000	1950929
dsF	chr2	+	77000000	77500000	1919670
dsF	chr2	+	77500000	78000000	1959284
dsF	chr2	+	78000000	78500000	1939199
dsF	chr2	+	78500000	79000000	1915090
dsF	chr2	+	79000000	79500000	1927415
dsF	chr2	+	79500000	80000000	1926297
dsF	chr2	+	80000000	80500000	1917621
dsF	chr2	+	80500000	81000000	1919161
dsF	chr2	+	81000000	81500000	1939563
dsF	chr2	+	81500000	82000000	1885466
dsF	chr2	+	82000000	82500000	1917947
dsF	chr2	+	82500000	83000000	1952995
dsF	chr2	+	83000000	83500000	1886350
dsF	chr2	+	83500000	84000000	1927906
dsF	chr2	+	84000000	84500000	1962166
dsF	chr2	+	84500000	85000000	1912725
dsF	chr2	+	85000000	85500000	1788832
dsF	chr2	+	85500000	86000000	1863154
dsF	chr2	+	86000000	86500000	1854865
dsF	chr2	+	86500000	87000000	1827228
dsF	chr2	+	87000000	87500000	1943987
dsF	chr2	+	87500000	88000000	1743804
dsF	chr2	+	88000000	88500000	1862731
dsF	chr2	+	88500000	89000000	1868472
dsF	chr2	+	89000000	89500000	1102639
dsF	chr2	+	89500000	90000000	1604756
dsF	chr2	+	90000000	90500000	2483471
dsF	chr2	+	90500000	91000000	0
dsF	chr2	+	91000000	91500000	702163
dsF	chr2	+	91500000	92000000	2426545
dsF	chr2	+	92000000	92500000	1878410
dsF	chr2	+	92500000	93000000	1770351
dsF	chr2	+	93000000	93500000	1144947
dsF	chr2	+	93500000	94000000	1058262
dsF	chr2	+	94000000	94500000	1158044
dsF	chr2	+	94500000	95000000	1869280
dsF	chr2	+	95000000	95500000	1886451
dsF	chr2	+	95500000	96000000	2073887
dsF	chr2	+	96000000	96500000	1902623
dsF	chr2	+	96500000	97000000	1814673
dsF	chr2	+	97000000	97500000	1861522
dsF	chr2	+	97500000	98000000	1779918
dsF	chr2	+	98000000	98500000	1866252
dsF	chr2	+	98500000	99000000	1843165
dsF	chr2	+	99000000	99500000	1839881
dsF	chr2	+	99500000	100000000	1858123
dsF	chr2	+	100000000	100500000	1870841
dsF	chr2	+	100500000	101000000	1833793
